state_id,file,primary_mechanism,auxiliary,lane_width,ego_speed,n_interaction,V0_U0_t1,VL_U0_t1,V0_U0_t2,VL_U0_t2,V0_U0_t3,VL_U0_t3,V0_U0_t4,VL_U0_t4,V0_U0_t5,VL_U0_t5,V0_U0_t6,VL_U0_t6,V0_U0_t7,VL_U0_t7,V0_U0_t8,VL_U0_t8,V0_U0_t9,VL_U0_t9,V0_U0_t10,VL_U0_t10,V0_U0_t11,VL_U0_t11,V0_U0_t12,VL_U0_t12,V0_U0_t13,VL_U0_t13,V0_U0_t14,VL_U0_t14,V0_U0_t15,VL_U0_t15,V0_U0_t16,VL_U0_t16,V0_U1_t1,VL_U1_t1,V0_U1_t2,VL_U1_t2,V0_U1_t3,VL_U1_t3,V0_U1_t4,VL_U1_t4,V0_U1_t5,VL_U1_t5,V0_U1_t6,VL_U1_t6,V0_U1_t7,VL_U1_t7,V0_U1_t8,VL_U1_t8,V0_U1_t9,VL_U1_t9,V0_U1_t10,VL_U1_t10,V0_U1_t11,VL_U1_t11,V0_U1_t12,VL_U1_t12,V0_U1_t13,VL_U1_t13,V0_U1_t14,VL_U1_t14,V0_U1_t15,VL_U1_t15,V0_U1_t16,VL_U1_t16,V0_U2_t1,VL_U2_t1,V0_U2_t2,VL_U2_t2,V0_U2_t3,VL_U2_t3,V0_U2_t4,VL_U2_t4,V0_U2_t5,VL_U2_t5,V0_U2_t6,VL_U2_t6,V0_U2_t7,VL_U2_t7,V0_U2_t8,VL_U2_t8,V0_U2_t9,VL_U2_t9,V0_U2_t10,VL_U2_t10,V0_U2_t11,VL_U2_t11,V0_U2_t12,VL_U2_t12,V0_U2_t13,VL_U2_t13,V0_U2_t14,VL_U2_t14,V0_U2_t15,VL_U2_t15,V0_U2_t16,VL_U2_t16,V0_U3_t1,VL_U3_t1,V0_U3_t2,VL_U3_t2,V0_U3_t3,VL_U3_t3,V0_U3_t4,VL_U3_t4,V0_U3_t5,VL_U3_t5,V0_U3_t6,VL_U3_t6,V0_U3_t7,VL_U3_t7,V0_U3_t8,VL_U3_t8,V0_U3_t9,VL_U3_t9,V0_U3_t10,VL_U3_t10,V0_U3_t11,VL_U3_t11,V0_U3_t12,VL_U3_t12,V0_U3_t13,VL_U3_t13,V0_U3_t14,VL_U3_t14,V0_U3_t15,VL_U3_t15,V0_U3_t16,VL_U3_t16,V0_U4_t1,VL_U4_t1,V0_U4_t2,VL_U4_t2,V0_U4_t3,VL_U4_t3,V0_U4_t4,VL_U4_t4,V0_U4_t5,VL_U4_t5,V0_U4_t6,VL_U4_t6,V0_U4_t7,VL_U4_t7,V0_U4_t8,VL_U4_t8,V0_U4_t9,VL_U4_t9,V0_U4_t10,VL_U4_t10,V0_U4_t11,VL_U4_t11,V0_U4_t12,VL_U4_t12,V0_U4_t13,VL_U4_t13,V0_U4_t14,VL_U4_t14,V0_U4_t15,VL_U4_t15,V0_U4_t16,VL_U4_t16,V0_U5_t1,VL_U5_t1,V0_U5_t2,VL_U5_t2,V0_U5_t3,VL_U5_t3,V0_U5_t4,VL_U5_t4,V0_U5_t5,VL_U5_t5,V0_U5_t6,VL_U5_t6,V0_U5_t7,VL_U5_t7,V0_U5_t8,VL_U5_t8,V0_U5_t9,VL_U5_t9,V0_U5_t10,VL_U5_t10,V0_U5_t11,VL_U5_t11,V0_U5_t12,VL_U5_t12,V0_U5_t13,VL_U5_t13,V0_U5_t14,VL_U5_t14,V0_U5_t15,VL_U5_t15,V0_U5_t16,VL_U5_t16,V0_U6_t1,VL_U6_t1,V0_U6_t2,VL_U6_t2,V0_U6_t3,VL_U6_t3,V0_U6_t4,VL_U6_t4,V0_U6_t5,VL_U6_t5,V0_U6_t6,VL_U6_t6,V0_U6_t7,VL_U6_t7,V0_U6_t8,VL_U6_t8,V0_U6_t9,VL_U6_t9,V0_U6_t10,VL_U6_t10,V0_U6_t11,VL_U6_t11,V0_U6_t12,VL_U6_t12,V0_U6_t13,VL_U6_t13,V0_U6_t14,VL_U6_t14,V0_U6_t15,VL_U6_t15,V0_U6_t16,VL_U6_t16,V0_U7_t1,VL_U7_t1,V0_U7_t2,VL_U7_t2,V0_U7_t3,VL_U7_t3,V0_U7_t4,VL_U7_t4,V0_U7_t5,VL_U7_t5,V0_U7_t6,VL_U7_t6,V0_U7_t7,VL_U7_t7,V0_U7_t8,VL_U7_t8,V0_U7_t9,VL_U7_t9,V0_U7_t10,VL_U7_t10,V0_U7_t11,VL_U7_t11,V0_U7_t12,VL_U7_t12,V0_U7_t13,VL_U7_t13,V0_U7_t14,VL_U7_t14,V0_U7_t15,VL_U7_t15,V0_U7_t16,VL_U7_t16
36b6d206313b0dc2,36b6d206313b0dc2.json,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M4_cut_in,3.163,15.67,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8977,1.0,0.8143,1.0,0.7451,0.915,0.6868,0.8434,0.6369,0.7822,0.5938,0.7292,0.5561,0.683,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9095,1.0,0.8341,0.917,0.7702,0.8468,0.7154,0.7865,0.6679,0.7343,0.6263,0.6885,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.997,1.0,0.9083,1.0,0.8341,0.9183,0.7711,0.8489,0.7169,0.7893,0.6698,0.7375,0.6286,0.692,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9902,1.0,0.9025,1.0,0.8291,0.9187,0.7668,0.8496,0.7131,0.7902,0.6665,0.7385,0.6256,0.6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.915,0.0,0.8434,0.0,0.7822,0.0,0.7292,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.917,0.0,0.8468,0.0,0.7865,0.0,0.7343,0.0,0.6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9183,0.0,0.8489,0.0,0.7893,0.0,0.7375,0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9187,0.0,0.8496,0.0,0.7902,0.0,0.7385,0.0,0.6932
458477bad7645b27,458477bad7645b27.json,M2_vehicle_crossing,M2_vehicle_crossing,5.005,3.32,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
c57fca37918359be,c57fca37918359be.json,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M6_temp_occupancy,3.763,8.34,7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
831e9f7c915d9a33,831e9f7c915d9a33.json,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,3.932,8.78,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909,1.0,0.8635,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9799,1.0,0.8953,1.0,0.8241,1.0,0.7634,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642,1.0,0.882,1.0,0.8148,1.0,0.7555,1.0,0.7042,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9115,1.0,0.8375,1.0,0.7745,1.0,0.7204,1.0,0.6765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
c4f810396985181f,c4f810396985181f.json,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,3.098,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8403,0.8403,0.716,0.716,0.6174,0.6174,0.5378,0.5497,0.4727,0.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8403,0.0,0.716,0.0,0.6174,0.0,0.5378,0.0,0.4727
b8b3771d8b3a87bf,b8b3771d8b3a87bf.json,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,3.592,5.6,9,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9139,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8861,0.0,0.7938,1.0,0.7189,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8992,1.0,0.8039,1.0,0.7294,1.0,0.6656,1.0,0.6121,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8827,1.0,0.7991,1.0,0.7232,1.0,0.6604,1.0,0.6081,1.0,0.5631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15d59741943a4528,15d59741943a4528.json,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,1.862,6.15,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
a577bd257f31c6b3,a577bd257f31c6b3.json,M2_vehicle_crossing,M2_vehicle_crossing,3.382,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8001dede9725b235,8001dede9725b235.json,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,3.598,4.82,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7651,0.0,0.5885,0.0,0.4593,0.0,0.3649,0.0,0.295,0.0,0.2425,0.0,0.2023,0.0,0.171,0.0,0.1462,0.0,0.1263,0.0,0.1102,0.0,0.0969,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8086,0.0,0.6646,0.0,0.5544,0.0,0.4686,0.0,0.4007,0.0,0.3463,0.0,0.3019,0.0,0.2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8226,0.0,0.6831,0.0,0.5731,0.0,0.4857,0.0,0.4158,0.0,0.3591,0.0,0.3129,0.0,0.2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4a6a9720515bbc5,c4a6a9720515bbc5.json,M2_vehicle_crossing,M2_vehicle_crossing,3.469,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7753,0.0,0.6197,0.0,0.513,0.0,0.512,0.0,0.5173,0.0,0.5262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.783,0.0,0.6301,0.0,0.524,0.0,0.5212,0.0,0.5251,0.0,0.5328,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7902,0.0,0.64,0.0,0.5345,0.0,0.5302,0.0,0.5326,0.0,0.5392,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7656,0.0,0.6544,0.0,0.6267,0.0,0.518,0.0,0.4352,0.0,0.3709,0.0,0.3198,0.0,0.2786,0.0,0.2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
