state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,group_i,group_j,same_coarse,same_fine,same_param_group,ego_speed_diff,d0_mean
block_cont_r5,block_cont_r9,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L6,block_cont|v9|L8,1,1,0,1.0,0.055858
block_cont_r5,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L5,1,0,0,2.0,0.332136
block_cont_r5,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L6,1,0,0,1.0,0.359075
block_cont_r5,block_nec_r11,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L6,1,0,0,0.0,0.273648
block_cont_r5,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L6,1,0,0,2.0,0.371176
block_cont_r5,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v6|L5,1,0,0,2.0,0.358068
block_cont_r5,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L5,1,0,0,1.0,0.320001
block_cont_r5,block_nec_r4,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v7|L6,1,0,0,1.0,0.351044
block_cont_r5,block_nec_r5,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L6,1,0,0,0.0,0.275998
block_cont_r5,block_nec_r6,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L7,1,0,0,0.0,0.339477
block_cont_r5,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v8|L7,1,0,0,0.0,0.358353
block_cont_r5,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v9|L7,1,0,0,1.0,0.28913
block_cont_r5,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L6,block_nec|v9|L8,1,0,0,1.0,0.334008
block_cont_r5,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d5,0,0,0,2.0,0.360305
block_cont_r5,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d6,0,0,0,0.0,0.119437
block_cont_r5,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d7,0,0,0,0.0,0.374282
block_cont_r5,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d8,0,0,0,0.0,0.233378
block_cont_r5,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d6,0,0,0,2.0,0.327704
block_cont_r5,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d7,0,0,0,2.0,0.413181
block_cont_r5,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v6|d8,0,0,0,2.0,0.370618
block_cont_r5,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v7|d5,0,0,0,1.0,0.319846
block_cont_r5,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v7|d6,0,0,0,1.0,0.219846
block_cont_r5,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v7|d7,0,0,0,1.0,0.386777
block_cont_r5,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v7|d8,0,0,0,1.0,0.320675
block_cont_r5,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L6,cross_clear|v8|d5,0,0,0,0.0,0.305849
block_cont_r5,cross_stall_r1,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v6|d6,0,0,0,2.0,0.381326
block_cont_r5,cross_stall_r10,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v7|d7,0,0,0,1.0,0.37669
block_cont_r5,cross_stall_r11,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v8|d7,0,0,0,0.0,0.350214
block_cont_r5,cross_stall_r12,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v8|d8,0,0,0,0.0,0.369978
block_cont_r5,cross_stall_r2,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v6|d6,0,0,0,2.0,0.391373
block_cont_r5,cross_stall_r3,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v7|d6,0,0,0,1.0,0.367204
block_cont_r5,cross_stall_r4,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v7|d7,0,0,0,1.0,0.380391
block_cont_r5,cross_stall_r5,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v8|d7,0,0,0,0.0,0.340903
block_cont_r5,cross_stall_r6,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v8|d8,0,0,0,0.0,0.373924
block_cont_r5,cross_stall_r7,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v6|d6,0,0,0,2.0,0.377034
block_cont_r5,cross_stall_r8,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v6|d6,0,0,0,2.0,0.387704
block_cont_r5,cross_stall_r9,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L6,cross_stall|v7|d6,0,0,0,1.0,0.365101
block_cont_r5,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v6|d6,0,0,0,2.0,0.073926
block_cont_r5,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v7|d7,0,0,0,1.0,0.11102
block_cont_r5,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v8|d7,0,0,0,0.0,0.048118
block_cont_r5,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v8|d8,0,0,0,0.0,0.079557
block_cont_r5,cross_stall_occ_r2,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v6|d7,0,0,0,2.0,0.087732
block_cont_r5,cross_stall_occ_r3,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v7|d7,0,0,0,1.0,0.099515
block_cont_r5,cross_stall_occ_r4,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v7|d7,0,0,0,1.0,0.132432
block_cont_r5,cross_stall_occ_r5,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v8|d7,0,0,0,0.0,0.070912
block_cont_r5,cross_stall_occ_r6,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v8|d8,0,0,0,0.0,0.080539
block_cont_r5,cross_stall_occ_r7,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v6|d6,0,0,0,2.0,0.073912
block_cont_r5,cross_stall_occ_r8,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v6|d7,0,0,0,2.0,0.084301
block_cont_r5,cross_stall_occ_r9,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L6,cross_stall_occ|v7|d7,0,0,0,1.0,0.083623
block_cont_r5,lead_cont_r1,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v6|s5,0,0,0,2.0,0.086669
block_cont_r5,lead_cont_r10,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v9|s8,0,0,0,1.0,0.128887
block_cont_r5,lead_cont_r11,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v7|s6,0,0,0,1.0,0.127852
block_cont_r5,lead_cont_r12,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v8|s7,0,0,0,0.0,0.110861
block_cont_r5,lead_cont_r2,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v6|s5,0,0,0,2.0,0.110732
block_cont_r5,lead_cont_r3,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v7|s5,0,0,0,1.0,0.129691
block_cont_r5,lead_cont_r4,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v7|s6,0,0,0,1.0,0.153528
block_cont_r5,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v8|s6,0,0,0,0.0,0.112763
block_cont_r5,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v8|s7,0,0,0,0.0,0.131324
block_cont_r5,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v8|s7,0,0,0,0.0,0.111034
block_cont_r5,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v9|s7,0,0,0,1.0,0.128341
block_cont_r5,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L6,lead_cont|v9|s8,0,0,0,1.0,0.120465
block_cont_r5,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v6|s5,0,0,0,2.0,0.399231
block_cont_r5,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v9|s8,0,0,0,1.0,0.407417
block_cont_r5,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v7|s6,0,0,0,1.0,0.403628
block_cont_r5,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v8|s7,0,0,0,0.0,0.421096
block_cont_r5,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v6|s5,0,0,0,2.0,0.423299
block_cont_r5,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v7|s5,0,0,0,1.0,0.405474
block_cont_r5,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v7|s6,0,0,0,1.0,0.418739
block_cont_r5,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v8|s6,0,0,0,0.0,0.403585
block_cont_r5,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v8|s7,0,0,0,0.0,0.424628
block_cont_r5,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v8|s7,0,0,0,0.0,0.421269
block_cont_r5,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v9|s7,0,0,0,1.0,0.406825
block_cont_r5,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L6,lead_nec|v9|s8,0,0,0,1.0,0.412174
block_cont_r5,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v6|s6,0,0,0,2.0,0.412402
block_cont_r5,lead_opt_r10,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v8|s7,0,0,0,0.0,0.399108
block_cont_r5,lead_opt_r11,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v6|s6,0,0,0,2.0,0.438791
block_cont_r5,lead_opt_r12,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v7|s7,0,0,0,1.0,0.426763
block_cont_r5,lead_opt_r2,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v6|s6,0,0,0,2.0,0.428897
block_cont_r5,lead_opt_r3,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v7|s6,0,0,0,1.0,0.401926
block_cont_r5,lead_opt_r4,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v7|s6,0,0,0,1.0,0.42663
block_cont_r5,lead_opt_r5,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v8|s7,0,0,0,0.0,0.397129
block_cont_r5,lead_opt_r6,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v8|s7,0,0,0,0.0,0.409197
block_cont_r5,lead_opt_r7,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v9|s7,0,0,0,1.0,0.399146
block_cont_r5,lead_opt_r8,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v9|s7,0,0,0,1.0,0.387545
block_cont_r5,lead_opt_r9,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L6,lead_opt|v7|s6,0,0,0,1.0,0.397232
block_cont_r5,temp_opt_r1,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v6|o6,1,0,0,2.0,0.447439
block_cont_r5,temp_opt_r10,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v6|o7,1,0,0,2.0,0.455407
block_cont_r5,temp_opt_r11,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v7|o8,1,0,0,1.0,0.446457
block_cont_r5,temp_opt_r12,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v8|o7,1,0,0,0.0,0.388673
block_cont_r5,temp_opt_r2,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v6|o7,1,0,0,2.0,0.442683
block_cont_r5,temp_opt_r3,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v6|o8,1,0,0,2.0,0.422555
block_cont_r5,temp_opt_r4,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v7|o6,1,0,0,1.0,0.434651
block_cont_r5,temp_opt_r5,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v7|o7,1,0,0,1.0,0.413332
block_cont_r5,temp_opt_r6,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v7|o8,1,0,0,1.0,0.412757
block_cont_r5,temp_opt_r7,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v8|o6,1,0,0,0.0,0.412135
block_cont_r5,temp_opt_r8,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v8|o7,1,0,0,0.0,0.376583
block_cont_r5,temp_opt_r9,block_or_occupancy,block_or_occupancy,block_cont,temp_opt,block_cont|v8|L6,temp_opt|v8|o8,1,0,0,0.0,0.37773
block_cont_r6,block_cont_r7,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L7,block_cont|v8|L7,1,1,1,0.0,0.013132
block_cont_r6,block_cont_r8,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L7,block_cont|v9|L7,1,1,0,1.0,0.020722
block_cont_r6,block_cont_r9,block_or_occupancy,block_or_occupancy,block_cont,block_cont,block_cont|v8|L7,block_cont|v9|L8,1,1,0,1.0,0.060996
block_cont_r6,block_nec_r1,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v6|L5,1,0,0,2.0,0.344945
block_cont_r6,block_nec_r10,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v7|L6,1,0,0,1.0,0.363854
block_cont_r6,block_nec_r11,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v8|L6,1,0,0,0.0,0.308634
block_cont_r6,block_nec_r12,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v6|L6,1,0,0,2.0,0.375955
block_cont_r6,block_nec_r2,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v6|L5,1,0,0,2.0,0.362847
block_cont_r6,block_nec_r3,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v7|L5,1,0,0,1.0,0.341151
block_cont_r6,block_nec_r4,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v7|L6,1,0,0,1.0,0.355823
block_cont_r6,block_nec_r5,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v8|L6,1,0,0,0.0,0.310984
block_cont_r6,block_nec_r6,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v8|L7,1,0,0,0.0,0.344256
block_cont_r6,block_nec_r7,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v8|L7,1,0,0,0.0,0.363132
block_cont_r6,block_nec_r8,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v9|L7,1,0,0,1.0,0.31359
block_cont_r6,block_nec_r9,block_or_occupancy,block_or_occupancy,block_cont,block_nec,block_cont|v8|L7,block_nec|v9|L8,1,0,0,1.0,0.34503
block_cont_r6,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v6|d5,0,0,0,2.0,0.365084
block_cont_r6,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v8|d6,0,0,0,0.0,0.139566
block_cont_r6,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v8|d7,0,0,0,0.0,0.374862
block_cont_r6,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v8|d8,0,0,0,0.0,0.238156
block_cont_r6,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v6|d6,0,0,0,2.0,0.332483
block_cont_r6,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v6|d7,0,0,0,2.0,0.417959
block_cont_r6,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v6|d8,0,0,0,2.0,0.375397
block_cont_r6,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v7|d5,0,0,0,1.0,0.324679
block_cont_r6,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v7|d6,0,0,0,1.0,0.222401
block_cont_r6,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v7|d7,0,0,0,1.0,0.391556
block_cont_r6,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v7|d8,0,0,0,1.0,0.325454
block_cont_r6,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,block_cont|v8|L7,cross_clear|v8|d5,0,0,0,0.0,0.310548
block_cont_r6,cross_stall_r1,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v6|d6,0,0,0,2.0,0.386104
block_cont_r6,cross_stall_r10,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v7|d7,0,0,0,1.0,0.381468
block_cont_r6,cross_stall_r11,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v8|d7,0,0,0,0.0,0.354993
block_cont_r6,cross_stall_r12,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v8|d8,0,0,0,0.0,0.374757
block_cont_r6,cross_stall_r2,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v6|d6,0,0,0,2.0,0.396152
block_cont_r6,cross_stall_r3,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v7|d6,0,0,0,1.0,0.371983
block_cont_r6,cross_stall_r4,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v7|d7,0,0,0,1.0,0.385169
block_cont_r6,cross_stall_r5,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v8|d7,0,0,0,0.0,0.345682
block_cont_r6,cross_stall_r6,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v8|d8,0,0,0,0.0,0.378703
block_cont_r6,cross_stall_r7,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v6|d6,0,0,0,2.0,0.381813
block_cont_r6,cross_stall_r8,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v6|d6,0,0,0,2.0,0.392483
block_cont_r6,cross_stall_r9,block_or_occupancy,cross,block_cont,cross_stall,block_cont|v8|L7,cross_stall|v7|d6,0,0,0,1.0,0.369879
block_cont_r6,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v6|d6,0,0,0,2.0,0.05374
block_cont_r6,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v7|d7,0,0,0,1.0,0.076034
block_cont_r6,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v8|d7,0,0,0,0.0,0.013132
block_cont_r6,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v8|d8,0,0,0,0.0,0.067819
block_cont_r6,cross_stall_occ_r2,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v6|d7,0,0,0,2.0,0.067546
block_cont_r6,cross_stall_occ_r3,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v7|d7,0,0,0,1.0,0.064528
block_cont_r6,cross_stall_occ_r4,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v7|d7,0,0,0,1.0,0.113284
block_cont_r6,cross_stall_occ_r5,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v8|d7,0,0,0,0.0,0.055517
block_cont_r6,cross_stall_occ_r6,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v8|d8,0,0,0,0.0,0.064903
block_cont_r6,cross_stall_occ_r7,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v6|d6,0,0,0,2.0,0.057711
block_cont_r6,cross_stall_occ_r8,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v6|d7,0,0,0,2.0,0.064114
block_cont_r6,cross_stall_occ_r9,block_or_occupancy,cross,block_cont,cross_stall_occ,block_cont|v8|L7,cross_stall_occ|v7|d7,0,0,0,1.0,0.048637
block_cont_r6,lead_cont_r1,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v6|s5,0,0,0,2.0,0.066482
block_cont_r6,lead_cont_r10,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v9|s8,0,0,0,1.0,0.102251
block_cont_r6,lead_cont_r11,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v7|s6,0,0,0,1.0,0.092866
block_cont_r6,lead_cont_r12,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v8|s7,0,0,0,0.0,0.075875
block_cont_r6,lead_cont_r2,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v6|s5,0,0,0,2.0,0.090546
block_cont_r6,lead_cont_r3,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v7|s5,0,0,0,1.0,0.094704
block_cont_r6,lead_cont_r4,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v7|s6,0,0,0,1.0,0.12304
block_cont_r6,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v8|s6,0,0,0,0.0,0.084788
block_cont_r6,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v8|s7,0,0,0,0.0,0.097381
block_cont_r6,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v8|s7,0,0,0,0.0,0.076048
block_cont_r6,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v9|s7,0,0,0,1.0,0.101705
block_cont_r6,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,block_cont|v8|L7,lead_cont|v9|s8,0,0,0,1.0,0.085479
block_cont_r6,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v6|s5,0,0,0,2.0,0.404009
block_cont_r6,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v9|s8,0,0,0,1.0,0.412196
block_cont_r6,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v7|s6,0,0,0,1.0,0.408407
block_cont_r6,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v8|s7,0,0,0,0.0,0.425875
block_cont_r6,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v6|s5,0,0,0,2.0,0.428078
block_cont_r6,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v7|s5,0,0,0,1.0,0.410253
block_cont_r6,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v7|s6,0,0,0,1.0,0.423518
block_cont_r6,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v8|s6,0,0,0,0.0,0.408364
block_cont_r6,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v8|s7,0,0,0,0.0,0.429407
block_cont_r6,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v8|s7,0,0,0,0.0,0.426048
block_cont_r6,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v9|s7,0,0,0,1.0,0.411603
block_cont_r6,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,block_cont|v8|L7,lead_nec|v9|s8,0,0,0,1.0,0.416953
block_cont_r6,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,block_cont|v8|L7,lead_opt|v6|s6,0,0,0,2.0,0.417181
