pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
c1_block_nec_01__c1_lead_cont_01,cross,c1_block_nec_01,c1_lead_cont_01,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.38754,0.280065,0.280065,1.0,8
c1_block_nec_01__c1_lead_cont_02,cross,c1_block_nec_01,c1_lead_cont_02,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.416045,0.29465,0.29465,1.0,8
c1_block_nec_01__c1_lead_cont_03,cross,c1_block_nec_01,c1_lead_cont_03,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.324035,0.261958,0.261958,1.0,8
c1_block_nec_01__c1_lead_cont_04,cross,c1_block_nec_01,c1_lead_cont_04,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.384932,0.285222,0.285222,1.0,8
c1_block_nec_01__c1_lead_cont_05,cross,c1_block_nec_01,c1_lead_cont_05,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.414494,0.289316,0.289316,1.0,8
c1_block_nec_01__c1_lead_cont_06,cross,c1_block_nec_01,c1_lead_cont_06,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.417969,0.29099,0.29099,1.0,8
c1_block_nec_01__c1_lead_cont_07,cross,c1_block_nec_01,c1_lead_cont_07,block_or_occupancy,lead,block_nec,lead_cont,0,3.0,0.322853,0.252309,0.252309,1.0,8
c1_block_nec_01__c1_lead_cont_08,cross,c1_block_nec_01,c1_lead_cont_08,block_or_occupancy,lead,block_nec,lead_cont,0,3.0,0.400796,0.286862,0.286862,1.0,8
c1_block_nec_01__c1_lead_nec_01,cross,c1_block_nec_01,c1_lead_nec_01,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.055377,0.057014,0.057014,1.0,8
c1_block_nec_01__c1_lead_nec_02,cross,c1_block_nec_01,c1_lead_nec_02,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.083883,0.072206,0.072206,1.0,8
c1_block_nec_01__c1_lead_nec_03,cross,c1_block_nec_01,c1_lead_nec_03,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.043466,0.049271,0.049271,1.0,8
c1_block_nec_01__c1_lead_nec_04,cross,c1_block_nec_01,c1_lead_nec_04,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.074761,0.06687,0.06687,1.0,8
c1_block_nec_01__c1_lead_nec_05,cross,c1_block_nec_01,c1_lead_nec_05,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.069858,0.063436,0.063436,1.0,8
c1_block_nec_01__c1_lead_nec_06,cross,c1_block_nec_01,c1_lead_nec_06,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.073333,0.065111,0.065111,1.0,8
c1_block_nec_01__c1_lead_nec_07,cross,c1_block_nec_01,c1_lead_nec_07,block_or_occupancy,lead,block_nec,lead_nec,0,3.0,0.031268,0.033998,0.033998,1.0,8
c1_block_nec_01__c1_lead_nec_08,cross,c1_block_nec_01,c1_lead_nec_08,block_or_occupancy,lead,block_nec,lead_nec,0,3.0,0.067005,0.060736,0.060736,1.0,8
c1_block_nec_01__c1_lead_opt_01,cross,c1_block_nec_01,c1_lead_opt_01,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.073222,0.068703,0.068703,1.0,8
c1_block_nec_01__c1_lead_opt_02,cross,c1_block_nec_01,c1_lead_opt_02,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.082248,0.073251,0.073251,1.0,8
c1_block_nec_01__c1_lead_opt_03,cross,c1_block_nec_01,c1_lead_opt_03,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.077163,0.070518,0.070518,1.0,8
c1_block_nec_01__c1_lead_opt_04,cross,c1_block_nec_01,c1_lead_opt_04,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.060232,0.06104,0.06104,1.0,8
c1_block_nec_01__c1_lead_opt_05,cross,c1_block_nec_01,c1_lead_opt_05,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.059118,0.059852,0.059852,1.0,8
c1_block_nec_01__c1_lead_opt_06,cross,c1_block_nec_01,c1_lead_opt_06,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.048825,0.053005,0.053005,1.0,8
c1_block_nec_01__c1_lead_opt_07,cross,c1_block_nec_01,c1_lead_opt_07,block_or_occupancy,lead,block_nec,lead_opt,0,3.0,0.036272,0.024502,0.024502,1.0,8
c1_block_nec_01__c1_lead_opt_08,cross,c1_block_nec_01,c1_lead_opt_08,block_or_occupancy,lead,block_nec,lead_opt,0,3.0,0.058309,0.052335,0.052335,1.0,8
c1_block_nec_02__c1_cross_clear_01,cross,c1_block_nec_02,c1_cross_clear_01,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.10408,0.04311,0.04311,1.0,8
c1_block_nec_02__c1_cross_clear_02,cross,c1_block_nec_02,c1_cross_clear_02,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.117793,0.053461,0.053461,1.0,8
c1_block_nec_02__c1_cross_clear_03,cross,c1_block_nec_02,c1_cross_clear_03,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.092875,0.044593,0.044593,1.0,8
c1_block_nec_02__c1_cross_clear_04,cross,c1_block_nec_02,c1_cross_clear_04,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.088703,0.051395,0.051395,1.0,8
c1_block_nec_02__c1_cross_clear_05,cross,c1_block_nec_02,c1_cross_clear_05,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.096078,0.056774,0.056774,1.0,8
c1_block_nec_02__c1_cross_clear_06,cross,c1_block_nec_02,c1_cross_clear_06,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.096225,0.051539,0.051539,1.0,8
c1_block_nec_02__c1_cross_clear_07,cross,c1_block_nec_02,c1_cross_clear_07,block_or_occupancy,cross,block_nec,cross_clear,0,2.0,0.241343,0.2083,0.2083,1.0,8
c1_block_nec_02__c1_cross_clear_08,cross,c1_block_nec_02,c1_cross_clear_08,block_or_occupancy,cross,block_nec,cross_clear,0,2.0,0.249381,0.190114,0.190114,1.0,8
c1_block_nec_02__c1_cross_stall_01,cross,c1_block_nec_02,c1_cross_stall_01,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.007345,0.010208,0.010208,1.0,8
c1_block_nec_02__c1_cross_stall_02,cross,c1_block_nec_02,c1_cross_stall_02,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.018259,0.017735,0.017735,1.0,8
c1_block_nec_02__c1_cross_stall_03,cross,c1_block_nec_02,c1_cross_stall_03,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.024377,0.021143,0.021143,1.0,8
c1_block_nec_02__c1_cross_stall_04,cross,c1_block_nec_02,c1_cross_stall_04,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.017348,0.016055,0.016055,1.0,8
c1_block_nec_02__c1_cross_stall_05,cross,c1_block_nec_02,c1_cross_stall_05,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.018676,0.016771,0.016771,1.0,8
c1_block_nec_02__c1_cross_stall_06,cross,c1_block_nec_02,c1_cross_stall_06,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.004657,0.005988,0.005988,1.0,8
c1_block_nec_02__c1_cross_stall_07,cross,c1_block_nec_02,c1_cross_stall_07,block_or_occupancy,cross,block_nec,cross_stall,0,2.0,0.028752,0.054651,0.054651,1.0,8
c1_block_nec_02__c1_cross_stall_08,cross,c1_block_nec_02,c1_cross_stall_08,block_or_occupancy,cross,block_nec,cross_stall,0,2.0,0.012079,0.022721,0.022721,1.0,8
c1_block_nec_02__c1_cross_stall_occ_01,cross,c1_block_nec_02,c1_cross_stall_occ_01,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.360671,0.280654,0.280654,1.0,8
c1_block_nec_02__c1_cross_stall_occ_02,cross,c1_block_nec_02,c1_cross_stall_occ_02,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.361903,0.281284,0.281284,1.0,8
c1_block_nec_02__c1_cross_stall_occ_03,cross,c1_block_nec_02,c1_cross_stall_occ_03,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.327561,0.268672,0.268672,1.0,8
c1_block_nec_02__c1_cross_stall_occ_04,cross,c1_block_nec_02,c1_cross_stall_occ_04,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.329198,0.269424,0.269424,1.0,8
c1_block_nec_02__c1_cross_stall_occ_05,cross,c1_block_nec_02,c1_cross_stall_occ_05,block_or_occupancy,cross,block_nec,cross_stall_occ,0,2.0,0.395761,0.296176,0.296176,1.0,8
c1_block_nec_02__c1_cross_stall_occ_06,cross,c1_block_nec_02,c1_cross_stall_occ_06,block_or_occupancy,cross,block_nec,cross_stall_occ,0,2.0,0.356088,0.275389,0.275389,1.0,8
c1_block_nec_02__c1_cross_stall_occ_07,cross,c1_block_nec_02,c1_cross_stall_occ_07,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.341054,0.276529,0.276529,1.0,8
c1_block_nec_02__c1_cross_stall_occ_08,cross,c1_block_nec_02,c1_cross_stall_occ_08,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.303609,0.261637,0.261637,1.0,8
c1_block_nec_02__c1_lead_cont_01,cross,c1_block_nec_02,c1_lead_cont_01,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.372611,0.28725,0.28725,1.0,8
c1_block_nec_02__c1_lead_cont_02,cross,c1_block_nec_02,c1_lead_cont_02,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.401117,0.301835,0.301835,1.0,8
c1_block_nec_02__c1_lead_cont_03,cross,c1_block_nec_02,c1_lead_cont_03,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.309107,0.26349,0.26349,1.0,8
c1_block_nec_02__c1_lead_cont_04,cross,c1_block_nec_02,c1_lead_cont_04,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.370003,0.292407,0.292407,1.0,8
c1_block_nec_02__c1_lead_cont_05,cross,c1_block_nec_02,c1_lead_cont_05,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.399565,0.2965,0.2965,1.0,8
c1_block_nec_02__c1_lead_cont_06,cross,c1_block_nec_02,c1_lead_cont_06,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.40304,0.298175,0.298175,1.0,8
c1_block_nec_02__c1_lead_cont_07,cross,c1_block_nec_02,c1_lead_cont_07,block_or_occupancy,lead,block_nec,lead_cont,0,3.0,0.308744,0.256145,0.256145,1.0,8
c1_block_nec_02__c1_lead_cont_08,cross,c1_block_nec_02,c1_lead_cont_08,block_or_occupancy,lead,block_nec,lead_cont,0,3.0,0.385867,0.294047,0.294047,1.0,8
c1_block_nec_02__c1_lead_nec_01,cross,c1_block_nec_02,c1_lead_nec_01,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.035084,0.027108,0.027108,1.0,8
c1_block_nec_02__c1_lead_nec_02,cross,c1_block_nec_02,c1_lead_nec_02,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.06359,0.042301,0.042301,1.0,8
c1_block_nec_02__c1_lead_nec_03,cross,c1_block_nec_02,c1_lead_nec_03,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.023172,0.019366,0.019366,1.0,8
c1_block_nec_02__c1_lead_nec_04,cross,c1_block_nec_02,c1_lead_nec_04,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.054468,0.036964,0.036964,1.0,8
c1_block_nec_02__c1_lead_nec_05,cross,c1_block_nec_02,c1_lead_nec_05,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.049565,0.033531,0.033531,1.0,8
c1_block_nec_02__c1_lead_nec_06,cross,c1_block_nec_02,c1_lead_nec_06,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.05304,0.035205,0.035205,1.0,8
c1_block_nec_02__c1_lead_nec_07,cross,c1_block_nec_02,c1_lead_nec_07,block_or_occupancy,lead,block_nec,lead_nec,0,3.0,0.011794,0.006248,0.006248,1.0,8
c1_block_nec_02__c1_lead_nec_08,cross,c1_block_nec_02,c1_lead_nec_08,block_or_occupancy,lead,block_nec,lead_nec,0,3.0,0.046712,0.03083,0.03083,1.0,8
c1_block_nec_02__c1_lead_opt_01,cross,c1_block_nec_02,c1_lead_opt_01,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.052929,0.038797,0.038797,1.0,8
c1_block_nec_02__c1_lead_opt_02,cross,c1_block_nec_02,c1_lead_opt_02,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.061955,0.043345,0.043345,1.0,8
c1_block_nec_02__c1_lead_opt_03,cross,c1_block_nec_02,c1_lead_opt_03,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.05687,0.040612,0.040612,1.0,8
c1_block_nec_02__c1_lead_opt_04,cross,c1_block_nec_02,c1_lead_opt_04,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.039939,0.031134,0.031134,1.0,8
c1_block_nec_02__c1_lead_opt_05,cross,c1_block_nec_02,c1_lead_opt_05,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.038825,0.029946,0.029946,1.0,8
c1_block_nec_02__c1_lead_opt_06,cross,c1_block_nec_02,c1_lead_opt_06,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.028532,0.023099,0.023099,1.0,8
c1_block_nec_02__c1_lead_opt_07,cross,c1_block_nec_02,c1_lead_opt_07,block_or_occupancy,lead,block_nec,lead_opt,0,3.0,0.021752,0.021115,0.021115,1.0,8
c1_block_nec_02__c1_lead_opt_08,cross,c1_block_nec_02,c1_lead_opt_08,block_or_occupancy,lead,block_nec,lead_opt,0,3.0,0.038016,0.02243,0.02243,1.0,8
c1_block_nec_03__c1_cross_clear_01,cross,c1_block_nec_03,c1_cross_clear_01,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.125124,0.070754,0.070754,1.0,8
c1_block_nec_03__c1_cross_clear_02,cross,c1_block_nec_03,c1_cross_clear_02,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.133533,0.069356,0.069356,1.0,8
c1_block_nec_03__c1_cross_clear_03,cross,c1_block_nec_03,c1_cross_clear_03,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.112493,0.075655,0.075655,1.0,8
c1_block_nec_03__c1_cross_clear_04,cross,c1_block_nec_03,c1_cross_clear_04,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.104442,0.069149,0.069149,1.0,8
c1_block_nec_03__c1_cross_clear_05,cross,c1_block_nec_03,c1_cross_clear_05,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.116373,0.088813,0.088813,1.0,8
c1_block_nec_03__c1_cross_clear_06,cross,c1_block_nec_03,c1_cross_clear_06,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.111965,0.069962,0.069962,1.0,8
c1_block_nec_03__c1_cross_clear_07,cross,c1_block_nec_03,c1_cross_clear_07,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.255453,0.235736,0.235736,1.0,8
c1_block_nec_03__c1_cross_clear_08,cross,c1_block_nec_03,c1_cross_clear_08,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.228813,0.153262,0.153262,1.0,8
c1_block_nec_03__c1_cross_stall_01,cross,c1_block_nec_03,c1_cross_stall_01,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.031046,0.049591,0.049591,1.0,8
c1_block_nec_03__c1_cross_stall_02,cross,c1_block_nec_03,c1_cross_stall_02,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.04196,0.057118,0.057118,1.0,8
c1_block_nec_03__c1_cross_stall_03,cross,c1_block_nec_03,c1_cross_stall_03,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.048077,0.060526,0.060526,1.0,8
c1_block_nec_03__c1_cross_stall_04,cross,c1_block_nec_03,c1_cross_stall_04,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.041049,0.055437,0.055437,1.0,8
c1_block_nec_03__c1_cross_stall_05,cross,c1_block_nec_03,c1_cross_stall_05,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.042376,0.056154,0.056154,1.0,8
c1_block_nec_03__c1_cross_stall_06,cross,c1_block_nec_03,c1_cross_stall_06,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.019157,0.036787,0.036787,1.0,8
c1_block_nec_03__c1_cross_stall_07,cross,c1_block_nec_03,c1_cross_stall_07,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.005329,0.015488,0.015488,1.0,8
c1_block_nec_03__c1_cross_stall_08,cross,c1_block_nec_03,c1_cross_stall_08,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.016169,0.016919,0.016919,1.0,8
c1_block_nec_03__c1_cross_stall_occ_01,cross,c1_block_nec_03,c1_cross_stall_occ_01,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.376411,0.269945,0.269945,1.0,8
c1_block_nec_03__c1_cross_stall_occ_02,cross,c1_block_nec_03,c1_cross_stall_occ_02,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.377643,0.270576,0.270576,1.0,8
c1_block_nec_03__c1_cross_stall_occ_03,cross,c1_block_nec_03,c1_cross_stall_occ_03,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.343301,0.257931,0.257931,1.0,8
c1_block_nec_03__c1_cross_stall_occ_04,cross,c1_block_nec_03,c1_cross_stall_occ_04,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.344938,0.258683,0.258683,1.0,8
c1_block_nec_03__c1_cross_stall_occ_05,cross,c1_block_nec_03,c1_cross_stall_occ_05,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.380952,0.260965,0.260965,1.0,8
c1_block_nec_03__c1_cross_stall_occ_06,cross,c1_block_nec_03,c1_cross_stall_occ_06,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.36162,0.254079,0.254079,1.0,8
c1_block_nec_03__c1_cross_stall_occ_07,cross,c1_block_nec_03,c1_cross_stall_occ_07,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.356794,0.273979,0.273979,1.0,8
c1_block_nec_03__c1_cross_stall_occ_08,cross,c1_block_nec_03,c1_cross_stall_occ_08,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.319349,0.259661,0.259661,1.0,8
c1_block_nec_03__c1_lead_cont_01,cross,c1_block_nec_03,c1_lead_cont_01,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.388351,0.276541,0.276541,1.0,8
c1_block_nec_03__c1_lead_cont_02,cross,c1_block_nec_03,c1_lead_cont_02,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.416857,0.291126,0.291126,1.0,8
c1_block_nec_03__c1_lead_cont_03,cross,c1_block_nec_03,c1_lead_cont_03,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.324847,0.261576,0.261576,1.0,8
c1_block_nec_03__c1_lead_cont_04,cross,c1_block_nec_03,c1_lead_cont_04,block_or_occupancy,lead,block_nec,lead_cont,0,0.0,0.385743,0.281698,0.281698,1.0,8
c1_block_nec_03__c1_lead_cont_05,cross,c1_block_nec_03,c1_lead_cont_05,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.415305,0.285792,0.285792,1.0,8
c1_block_nec_03__c1_lead_cont_06,cross,c1_block_nec_03,c1_lead_cont_06,block_or_occupancy,lead,block_nec,lead_cont,0,1.0,0.41878,0.287466,0.287466,1.0,8
c1_block_nec_03__c1_lead_cont_07,cross,c1_block_nec_03,c1_lead_cont_07,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.323665,0.25142,0.25142,1.0,8
c1_block_nec_03__c1_lead_cont_08,cross,c1_block_nec_03,c1_lead_cont_08,block_or_occupancy,lead,block_nec,lead_cont,0,2.0,0.401607,0.283338,0.283338,1.0,8
c1_block_nec_03__c1_lead_nec_01,cross,c1_block_nec_03,c1_lead_nec_01,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.058785,0.066491,0.066491,1.0,8
c1_block_nec_03__c1_lead_nec_02,cross,c1_block_nec_03,c1_lead_nec_02,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.08729,0.081683,0.081683,1.0,8
c1_block_nec_03__c1_lead_nec_03,cross,c1_block_nec_03,c1_lead_nec_03,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.046873,0.058748,0.058748,1.0,8
c1_block_nec_03__c1_lead_nec_04,cross,c1_block_nec_03,c1_lead_nec_04,block_or_occupancy,lead,block_nec,lead_nec,0,0.0,0.078168,0.076347,0.076347,1.0,8
c1_block_nec_03__c1_lead_nec_05,cross,c1_block_nec_03,c1_lead_nec_05,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.073266,0.072913,0.072913,1.0,8
c1_block_nec_03__c1_lead_nec_06,cross,c1_block_nec_03,c1_lead_nec_06,block_or_occupancy,lead,block_nec,lead_nec,0,1.0,0.076741,0.074587,0.074587,1.0,8
c1_block_nec_03__c1_lead_nec_07,cross,c1_block_nec_03,c1_lead_nec_07,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.034676,0.043441,0.043441,1.0,8
c1_block_nec_03__c1_lead_nec_08,cross,c1_block_nec_03,c1_lead_nec_08,block_or_occupancy,lead,block_nec,lead_nec,0,2.0,0.070412,0.070213,0.070213,1.0,8
c1_block_nec_03__c1_lead_opt_01,cross,c1_block_nec_03,c1_lead_opt_01,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.076629,0.07818,0.07818,1.0,8
c1_block_nec_03__c1_lead_opt_02,cross,c1_block_nec_03,c1_lead_opt_02,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.085656,0.082728,0.082728,1.0,8
c1_block_nec_03__c1_lead_opt_03,cross,c1_block_nec_03,c1_lead_opt_03,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.080571,0.079994,0.079994,1.0,8
c1_block_nec_03__c1_lead_opt_04,cross,c1_block_nec_03,c1_lead_opt_04,block_or_occupancy,lead,block_nec,lead_opt,0,0.0,0.063639,0.070517,0.070517,1.0,8
c1_block_nec_03__c1_lead_opt_05,cross,c1_block_nec_03,c1_lead_opt_05,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.062526,0.069329,0.069329,1.0,8
c1_block_nec_03__c1_lead_opt_06,cross,c1_block_nec_03,c1_lead_opt_06,block_or_occupancy,lead,block_nec,lead_opt,0,1.0,0.052233,0.062482,0.062482,1.0,8
c1_block_nec_03__c1_lead_opt_07,cross,c1_block_nec_03,c1_lead_opt_07,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.03968,0.033979,0.033979,1.0,8
c1_block_nec_03__c1_lead_opt_08,cross,c1_block_nec_03,c1_lead_opt_08,block_or_occupancy,lead,block_nec,lead_opt,0,2.0,0.061717,0.061812,0.061812,1.0,8
c1_block_nec_04__c1_cross_clear_01,cross,c1_block_nec_04,c1_cross_clear_01,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.110177,0.048465,0.048465,1.0,8
c1_block_nec_04__c1_cross_clear_02,cross,c1_block_nec_04,c1_cross_clear_02,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.12389,0.057324,0.057324,1.0,8
c1_block_nec_04__c1_cross_clear_03,cross,c1_block_nec_04,c1_cross_clear_03,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.098972,0.054078,0.054078,1.0,8
c1_block_nec_04__c1_cross_clear_04,cross,c1_block_nec_04,c1_cross_clear_04,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.094799,0.057268,0.057268,1.0,8
c1_block_nec_04__c1_cross_clear_05,cross,c1_block_nec_04,c1_cross_clear_05,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.102175,0.066439,0.066439,1.0,8
c1_block_nec_04__c1_cross_clear_06,cross,c1_block_nec_04,c1_cross_clear_06,block_or_occupancy,cross,block_nec,cross_clear,0,0.0,0.102322,0.055532,0.055532,1.0,8
c1_block_nec_04__c1_cross_clear_07,cross,c1_block_nec_04,c1_cross_clear_07,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.243354,0.215407,0.215407,1.0,8
c1_block_nec_04__c1_cross_clear_08,cross,c1_block_nec_04,c1_cross_clear_08,block_or_occupancy,cross,block_nec,cross_clear,0,1.0,0.243687,0.179113,0.179113,1.0,8
c1_block_nec_04__c1_cross_stall_01,cross,c1_block_nec_04,c1_cross_stall_01,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.013442,0.021724,0.021724,1.0,8
c1_block_nec_04__c1_cross_stall_02,cross,c1_block_nec_04,c1_cross_stall_02,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.024356,0.029251,0.029251,1.0,8
c1_block_nec_04__c1_cross_stall_03,cross,c1_block_nec_04,c1_cross_stall_03,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.030473,0.032659,0.032659,1.0,8
c1_block_nec_04__c1_cross_stall_04,cross,c1_block_nec_04,c1_cross_stall_04,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.023445,0.02757,0.02757,1.0,8
c1_block_nec_04__c1_cross_stall_05,cross,c1_block_nec_04,c1_cross_stall_05,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.024772,0.028287,0.028287,1.0,8
c1_block_nec_04__c1_cross_stall_06,cross,c1_block_nec_04,c1_cross_stall_06,block_or_occupancy,cross,block_nec,cross_stall,0,0.0,0.001553,0.00892,0.00892,1.0,8
c1_block_nec_04__c1_cross_stall_07,cross,c1_block_nec_04,c1_cross_stall_07,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.022655,0.043136,0.043136,1.0,8
c1_block_nec_04__c1_cross_stall_08,cross,c1_block_nec_04,c1_cross_stall_08,block_or_occupancy,cross,block_nec,cross_stall,0,1.0,0.008055,0.011913,0.011913,1.0,8
c1_block_nec_04__c1_cross_stall_occ_01,cross,c1_block_nec_04,c1_cross_stall_occ_01,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.366768,0.279487,0.279487,1.0,8
c1_block_nec_04__c1_cross_stall_occ_02,cross,c1_block_nec_04,c1_cross_stall_occ_02,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.368,0.280118,0.280118,1.0,8
c1_block_nec_04__c1_cross_stall_occ_03,cross,c1_block_nec_04,c1_cross_stall_occ_03,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.333657,0.267473,0.267473,1.0,8
c1_block_nec_04__c1_cross_stall_occ_04,cross,c1_block_nec_04,c1_cross_stall_occ_04,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.335295,0.268225,0.268225,1.0,8
c1_block_nec_04__c1_cross_stall_occ_05,cross,c1_block_nec_04,c1_cross_stall_occ_05,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.391478,0.285998,0.285998,1.0,8
c1_block_nec_04__c1_cross_stall_occ_06,cross,c1_block_nec_04,c1_cross_stall_occ_06,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.35285,0.265086,0.265086,1.0,8
c1_block_nec_04__c1_cross_stall_occ_07,cross,c1_block_nec_04,c1_cross_stall_occ_07,block_or_occupancy,cross,block_nec,cross_stall_occ,0,1.0,0.347151,0.277524,0.277524,1.0,8
c1_block_nec_04__c1_cross_stall_occ_08,cross,c1_block_nec_04,c1_cross_stall_occ_08,block_or_occupancy,cross,block_nec,cross_stall_occ,0,0.0,0.309706,0.26325,0.26325,1.0,8
