pair_id,pair_type,state_i,state_j,probe_action,d0_mean,d1_action,feasibility_agree,both_valid,both_infeasible,one_valid
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U0,0.097485,0.097355,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U1,0.097485,0.140226,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U2,0.097485,0.274153,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U3,0.097485,0.366551,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U4,0.097485,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U5,0.097485,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U6,0.097485,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_02,cross,c1_block_nec_05,c1_lead_opt_02,U7,0.097485,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U0,0.0924,0.094081,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U1,0.0924,0.134679,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U2,0.0924,0.267791,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U3,0.0924,0.359864,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U4,0.0924,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U5,0.0924,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U6,0.0924,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_03,cross,c1_block_nec_05,c1_lead_opt_03,U7,0.0924,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U0,0.075468,0.080552,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U1,0.075468,0.116643,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U2,0.075468,0.246372,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U3,0.075468,0.337028,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U4,0.075468,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U5,0.075468,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U6,0.075468,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_04,cross,c1_block_nec_05,c1_lead_opt_04,U7,0.075468,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U0,0.074355,0.080661,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U1,0.074355,0.114678,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U2,0.074355,0.243999,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U3,0.074355,0.331752,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U4,0.074355,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U5,0.074355,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U6,0.074355,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_05,cross,c1_block_nec_05,c1_lead_opt_05,U7,0.074355,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U0,0.064062,0.070109,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U1,0.064062,0.101758,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U2,0.064062,0.230632,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U3,0.064062,0.313815,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U4,0.064062,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U5,0.064062,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U6,0.064062,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_06,cross,c1_block_nec_05,c1_lead_opt_06,U7,0.064062,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U0,0.051509,0.055556,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U1,0.051509,0.084107,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U2,0.051509,0.159575,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U3,0.051509,0.189055,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U4,0.051509,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U5,0.051509,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U6,0.051509,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_07,cross,c1_block_nec_05,c1_lead_opt_07,U7,0.051509,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U0,0.073546,0.07735,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U1,0.073546,0.111766,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U2,0.073546,0.241504,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U3,0.073546,0.280338,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U4,0.073546,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U5,0.073546,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U6,0.073546,0.0,1,1,0,0
c1_block_nec_05__c1_lead_opt_08,cross,c1_block_nec_05,c1_lead_opt_08,U7,0.073546,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U0,0.117146,0.070138,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U1,0.117146,0.073084,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U2,0.117146,0.105024,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U3,0.117146,0.189049,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U4,0.117146,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U5,0.117146,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U6,0.117146,0.014583,1,1,0,0
c1_block_nec_06__c1_cross_clear_01,cross,c1_block_nec_06,c1_cross_clear_01,U7,0.117146,0.03629,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U0,0.130358,0.063519,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U1,0.130358,0.086841,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U2,0.130358,0.114002,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U3,0.130358,0.142882,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U4,0.130358,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U5,0.130358,0.007017,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U6,0.130358,0.031228,1,1,0,0
c1_block_nec_06__c1_cross_clear_02,cross,c1_block_nec_06,c1_cross_clear_02,U7,0.130358,0.059369,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U0,0.105808,0.076799,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U1,0.105808,0.08445,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U2,0.105808,0.117191,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U3,0.105808,0.203082,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U4,0.105808,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U5,0.105808,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U6,0.105808,0.010532,1,1,0,0
c1_block_nec_06__c1_cross_clear_03,cross,c1_block_nec_06,c1_cross_clear_03,U7,0.105808,0.026971,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U0,0.101267,0.0694,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U1,0.101267,0.076559,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U2,0.101267,0.123334,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U3,0.101267,0.169946,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U4,0.101267,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U5,0.101267,0.002173,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U6,0.101267,0.022619,1,1,0,0
c1_block_nec_06__c1_cross_clear_04,cross,c1_block_nec_06,c1_cross_clear_04,U7,0.101267,0.036524,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U0,0.109074,0.063545,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U1,0.109074,0.069831,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U2,0.109074,0.173032,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U3,0.109074,0.257071,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U4,0.109074,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U5,0.109074,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U6,0.109074,0.022501,1,1,0,0
c1_block_nec_06__c1_cross_clear_05,cross,c1_block_nec_06,c1_cross_clear_05,U7,0.109074,0.041238,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U0,0.108789,0.060418,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U1,0.108789,0.086091,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U2,0.108789,0.113762,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U3,0.108789,0.146556,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U4,0.108789,0.0,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U5,0.108789,0.009733,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U6,0.108789,0.029845,1,1,0,0
c1_block_nec_06__c1_cross_clear_06,cross,c1_block_nec_06,c1_cross_clear_06,U7,0.108789,0.050543,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U0,0.246266,0.133192,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U1,0.246266,0.281944,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U2,0.246266,0.426566,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U3,0.246266,0.339629,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U4,0.246266,0.036929,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U5,0.246266,0.133191,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U6,0.246266,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_clear_07,cross,c1_block_nec_06,c1_cross_clear_07,U7,0.246266,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U0,0.237188,0.094988,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U1,0.237188,0.216197,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U2,0.237188,0.25002,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U3,0.237188,0.276274,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U4,0.237188,0.038413,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U5,0.237188,0.08777,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U6,0.237188,0.162351,1,1,0,0
c1_block_nec_06__c1_cross_clear_08,cross,c1_block_nec_06,c1_cross_clear_08,U7,0.237188,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U0,0.020674,0.028667,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U1,0.020674,0.038189,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U2,0.020674,0.087475,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U3,0.020674,0.121199,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U4,0.020674,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U5,0.020674,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U6,0.020674,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_01,cross,c1_block_nec_06,c1_cross_stall_01,U7,0.020674,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U0,0.031588,0.039055,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U1,0.031588,0.050189,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U2,0.031588,0.100866,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U3,0.031588,0.145634,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U4,0.031588,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U5,0.031588,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U6,0.031588,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_02,cross,c1_block_nec_06,c1_cross_stall_02,U7,0.031588,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U0,0.037706,0.044744,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U1,0.037706,0.056648,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U2,0.037706,0.10816,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U3,0.037706,0.153458,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U4,0.037706,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U5,0.037706,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U6,0.037706,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_03,cross,c1_block_nec_06,c1_cross_stall_03,U7,0.037706,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U0,0.030677,0.03516,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U1,0.030677,0.045609,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U2,0.030677,0.097908,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U3,0.030677,0.143624,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U4,0.030677,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U5,0.030677,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U6,0.030677,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_04,cross,c1_block_nec_06,c1_cross_stall_04,U7,0.030677,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U0,0.032005,0.036148,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U1,0.032005,0.046807,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U2,0.032005,0.099564,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U3,0.032005,0.145513,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U4,0.032005,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U5,0.032005,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U6,0.032005,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_05,cross,c1_block_nec_06,c1_cross_stall_05,U7,0.032005,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U0,0.008785,0.012952,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U1,0.008785,0.020069,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U2,0.008785,0.070263,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U3,0.008785,0.070839,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U4,0.008785,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U5,0.008785,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U6,0.008785,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_06,cross,c1_block_nec_06,c1_cross_stall_06,U7,0.008785,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U0,0.015423,0.012121,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U1,0.015423,0.029241,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U2,0.015423,0.055113,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U3,0.015423,0.146871,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U4,0.015423,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U5,0.015423,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U6,0.015423,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_07,cross,c1_block_nec_06,c1_cross_stall_07,U7,0.015423,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U0,0.012994,0.008584,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U1,0.012994,0.014948,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U2,0.012994,0.018877,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U3,0.012994,0.071722,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U4,0.012994,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U5,0.012994,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U6,0.012994,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_08,cross,c1_block_nec_06,c1_cross_stall_08,U7,0.012994,0.0,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U0,0.373236,0.393856,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U1,0.373236,0.373172,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U2,0.373236,0.318282,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U3,0.373236,0.287513,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U4,0.373236,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U5,0.373236,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U6,0.373236,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_01,cross,c1_block_nec_06,c1_cross_stall_occ_01,U7,0.373236,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U0,0.374468,0.394744,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U1,0.374468,0.374428,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U2,0.374468,0.319735,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U3,0.374468,0.28896,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U4,0.374468,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U5,0.374468,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U6,0.374468,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_02,cross,c1_block_nec_06,c1_cross_stall_occ_02,U7,0.374468,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U0,0.340125,0.349956,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U1,0.340125,0.372393,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U2,0.340125,0.327837,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U3,0.340125,0.283179,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U4,0.340125,0.166703,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U5,0.340125,0.201643,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U6,0.340125,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_03,cross,c1_block_nec_06,c1_cross_stall_occ_03,U7,0.340125,0.2125,1,1,0,0
c1_block_nec_06__c1_cross_stall_occ_04,cross,c1_block_nec_06,c1_cross_stall_occ_04,U0,0.341763,0.351183,1,1,0,0
