state_i,state_j,coarse_i,coarse_j,same_group,d0_8,d0_10,d1_8
c1_block_nec_01,c1_lead_cont_06,block_or_occupancy,lead,0,0.375955859375,0.41796875,0.268049560546875
c1_block_nec_01,c1_lead_cont_07,block_or_occupancy,lead,0,0.2966171875,0.32285343749999995,0.23429873046875
c1_block_nec_01,c1_lead_cont_08,block_or_occupancy,lead,0,0.358534765625,0.40079593750000003,0.2644875
c1_block_nec_01,c1_lead_nec_01,block_or_occupancy,lead,0,0.054586328125,0.0553771875,0.0541525390625
c1_block_nec_01,c1_lead_nec_02,block_or_occupancy,lead,0,0.07637734374999999,0.08388281249999999,0.06569414062500001
c1_block_nec_01,c1_lead_nec_03,block_or_occupancy,lead,0,0.043089843749999995,0.043465625,0.0467951171875
c1_block_nec_01,c1_lead_nec_04,block_or_occupancy,lead,0,0.069906640625,0.07476093749999999,0.061942919921875
c1_block_nec_01,c1_lead_nec_05,block_or_occupancy,lead,0,0.06571210937500001,0.06985843750000001,0.059098486328125
c1_block_nec_01,c1_lead_nec_06,block_or_occupancy,lead,0,0.068762109375,0.073333125,0.060457958984375004
c1_block_nec_01,c1_lead_nec_07,block_or_occupancy,lead,0,0.030122265625,0.031268125,0.031818115234375
c1_block_nec_01,c1_lead_nec_08,block_or_occupancy,lead,0,0.063071484375,0.06700468750000001,0.056751269531249995
c1_block_nec_01,c1_lead_opt_01,block_or_occupancy,lead,0,0.065730859375,0.07322187499999999,0.061593554687499996
c1_block_nec_01,c1_lead_opt_02,block_or_occupancy,lead,0,0.07239140625,0.082248125,0.064893896484375
c1_block_nec_01,c1_lead_opt_03,block_or_occupancy,lead,0,0.067566796875,0.077163125,0.062418212890625005
c1_block_nec_01,c1_lead_opt_04,block_or_occupancy,lead,0,0.05470625,0.060231875000000004,0.055442041015625
c1_block_nec_01,c1_lead_opt_05,block_or_occupancy,lead,0,0.05202617187499999,0.059118437499999996,0.05337333984374999
c1_block_nec_01,c1_lead_opt_06,block_or_occupancy,lead,0,0.04344296875,0.048825312499999995,0.04763427734375
c1_block_nec_01,c1_lead_opt_07,block_or_occupancy,lead,0,0.029565234375000006,0.036272187500000004,0.0209962890625
c1_block_nec_01,c1_lead_opt_08,block_or_occupancy,lead,0,0.04985234375,0.058309375,0.046210791015625
c1_block_nec_02,c1_cross_clear_01,block_or_occupancy,cross,0,0.09221953125,0.10408031250000001,0.033914306640625
c1_block_nec_02,c1_cross_clear_02,block_or_occupancy,cross,0,0.10438398437499999,0.11779343750000001,0.0441974609375
c1_block_nec_02,c1_cross_clear_03,block_or_occupancy,cross,0,0.080156640625,0.0928753125,0.03549345703125
c1_block_nec_02,c1_cross_clear_04,block_or_occupancy,cross,0,0.07717265625,0.0887025,0.04341835937499999
c1_block_nec_02,c1_cross_clear_05,block_or_occupancy,cross,0,0.081425,0.09607812499999999,0.04684653320312499
c1_block_nec_02,c1_cross_clear_06,block_or_occupancy,cross,0,0.08196640624999998,0.0962246875,0.043557568359375
c1_block_nec_02,c1_cross_clear_07,block_or_occupancy,cross,0,0.215712890625,0.2413434375,0.194322265625
c1_block_nec_02,c1_cross_clear_08,block_or_occupancy,cross,0,0.230812890625,0.24938093749999996,0.179450634765625
c1_block_nec_02,c1_cross_stall_01,block_or_occupancy,cross,0,0.007346484375,0.007345312500000001,0.009565722656250001
c1_block_nec_02,c1_cross_stall_02,block_or_occupancy,cross,0,0.018051953125000002,0.0182590625,0.016933056640625
c1_block_nec_02,c1_cross_stall_03,block_or_occupancy,cross,0,0.023862890625,0.024376562499999997,0.02015234375
c1_block_nec_02,c1_cross_stall_04,block_or_occupancy,cross,0,0.016525390624999997,0.017348125,0.014992773437499999
c1_block_nec_02,c1_cross_stall_05,block_or_occupancy,cross,0,0.017799218749999998,0.018675625,0.0156771484375
c1_block_nec_02,c1_cross_stall_06,block_or_occupancy,cross,0,0.005387500000000001,0.0046565625,0.006433740234375001
c1_block_nec_02,c1_cross_stall_07,block_or_occupancy,cross,0,0.030970703125,0.028752187499999998,0.05261044921875
c1_block_nec_02,c1_cross_stall_08,block_or_occupancy,cross,0,0.01278515625,0.012079062500000001,0.02172119140625
c1_block_nec_02,c1_cross_stall_occ_01,block_or_occupancy,cross,0,0.32234609375,0.3606709375,0.257064794921875
c1_block_nec_02,c1_cross_stall_occ_02,block_or_occupancy,cross,0,0.3235203125,0.3619034375,0.25765180664062504
c1_block_nec_02,c1_cross_stall_occ_03,block_or_occupancy,cross,0,0.28770273437500005,0.327560625,0.24383125
c1_block_nec_02,c1_cross_stall_occ_04,block_or_occupancy,cross,0,0.289367578125,0.3291984375,0.244565576171875
c1_block_nec_02,c1_cross_stall_occ_05,block_or_occupancy,cross,0,0.35470820312499995,0.395760625,0.272429443359375
c1_block_nec_02,c1_cross_stall_occ_06,block_or_occupancy,cross,0,0.31927148437499997,0.3560884375,0.253098046875
c1_block_nec_02,c1_cross_stall_occ_07,block_or_occupancy,cross,0,0.31923671875,0.34105375000000004,0.25900849609375
c1_block_nec_02,c1_cross_stall_occ_08,block_or_occupancy,cross,0,0.277102734375,0.303609375,0.24111328125
c1_block_nec_02,c1_lead_cont_01,block_or_occupancy,lead,0,0.333248046875,0.3726109375,0.263052294921875
c1_block_nec_02,c1_lead_cont_02,block_or_occupancy,lead,0,0.3550390625,0.40111656250000005,0.274593896484375
c1_block_nec_02,c1_lead_cont_03,block_or_occupancy,lead,0,0.283628515625,0.30910656249999996,0.242885693359375
c1_block_nec_02,c1_lead_cont_04,block_or_occupancy,lead,0,0.32537031250000004,0.370003125,0.26495947265625
c1_block_nec_02,c1_lead_cont_05,block_or_occupancy,lead,0,0.35721640624999995,0.3995653125,0.271146240234375
c1_block_nec_02,c1_lead_cont_06,block_or_occupancy,lead,0,0.36026640625,0.40304,0.272505712890625
c1_block_nec_02,c1_lead_cont_07,block_or_occupancy,lead,0,0.281951953125,0.3087440625,0.236569140625
c1_block_nec_02,c1_lead_cont_08,block_or_occupancy,lead,0,0.3428453125,0.3858671875,0.26894365234375
c1_block_nec_02,c1_lead_nec_01,block_or_occupancy,lead,0,0.033590625,0.0350840625,0.025551660156249996
c1_block_nec_02,c1_lead_nec_02,block_or_occupancy,lead,0,0.05538164062499999,0.0635896875,0.03709326171875
c1_block_nec_02,c1_lead_nec_03,block_or_occupancy,lead,0,0.022094140624999998,0.023172500000000002,0.01819423828125
c1_block_nec_02,c1_lead_nec_04,block_or_occupancy,lead,0,0.0489109375,0.054467812500000004,0.033342041015625004
c1_block_nec_02,c1_lead_nec_05,block_or_occupancy,lead,0,0.04471640624999999,0.0495653125,0.030497607421875
c1_block_nec_02,c1_lead_nec_06,block_or_occupancy,lead,0,0.047766406250000004,0.05304,0.031857080078125
c1_block_nec_02,c1_lead_nec_07,block_or_occupancy,lead,0,0.01015078125,0.011794375,0.0058506347656249996
c1_block_nec_02,c1_lead_nec_08,block_or_occupancy,lead,0,0.04207578125,0.046711562500000005,0.028150390625
c1_block_nec_02,c1_lead_opt_01,block_or_occupancy,lead,0,0.04473515625,0.05292874999999999,0.03299267578125
c1_block_nec_02,c1_lead_opt_02,block_or_occupancy,lead,0,0.051395703125,0.061955,0.036293017578124996
c1_block_nec_02,c1_lead_opt_03,block_or_occupancy,lead,0,0.04657109375,0.05687,0.033817333984374996
c1_block_nec_02,c1_lead_opt_04,block_or_occupancy,lead,0,0.033710546875,0.03993875,0.026841162109375
c1_block_nec_02,c1_lead_opt_05,block_or_occupancy,lead,0,0.031030468749999998,0.0388253125,0.0247724609375
c1_block_nec_02,c1_lead_opt_06,block_or_occupancy,lead,0,0.022447265624999997,0.0285321875,0.0190333984375
c1_block_nec_02,c1_lead_opt_07,block_or_occupancy,lead,0,0.0155203125,0.0217515625,0.0171462890625
c1_block_nec_02,c1_lead_opt_08,block_or_occupancy,lead,0,0.028856640625,0.03801625,0.017609912109375
c1_block_nec_03,c1_cross_clear_01,block_or_occupancy,cross,0,0.11407890625,0.12512406250000002,0.06076259765625
c1_block_nec_03,c1_cross_clear_02,block_or_occupancy,cross,0,0.121709765625,0.1335334375,0.060320751953125
c1_block_nec_03,c1_cross_clear_03,block_or_occupancy,cross,0,0.100233984375,0.1124934375,0.06504145507812499
c1_block_nec_03,c1_cross_clear_04,block_or_occupancy,cross,0,0.0944984375,0.1044425,0.060552294921875
c1_block_nec_03,c1_cross_clear_05,block_or_occupancy,cross,0,0.1023484375,0.11637312500000001,0.07681142578125
c1_block_nec_03,c1_cross_clear_06,block_or_occupancy,cross,0,0.09929218749999999,0.11196468749999999,0.06229990234375
c1_block_nec_03,c1_cross_clear_07,block_or_occupancy,cross,0,0.229632421875,0.25545343750000005,0.218254443359375
c1_block_nec_03,c1_cross_clear_08,block_or_occupancy,cross,0,0.205658984375,0.2288134375,0.1421435546875
c1_block_nec_03,c1_cross_stall_01,block_or_occupancy,cross,0,0.032526953125,0.031045937500000002,0.047463232421875
c1_block_nec_03,c1_cross_stall_02,block_or_occupancy,cross,0,0.043232421875,0.0419596875,0.054830566406249996
c1_block_nec_03,c1_cross_stall_03,block_or_occupancy,cross,0,0.049043359375,0.0480771875,0.058049853515625
c1_block_nec_03,c1_cross_stall_04,block_or_occupancy,cross,0,0.041705859375,0.04104875,0.052890283203125
c1_block_nec_03,c1_cross_stall_05,block_or_occupancy,cross,0,0.0429796875,0.04237625,0.05357465820312499
c1_block_nec_03,c1_cross_stall_06,block_or_occupancy,cross,0,0.0198171875,0.0191565625,0.03470664062499999
c1_block_nec_03,c1_cross_stall_07,block_or_occupancy,cross,0,0.005919140625,0.0053290625000000005,0.014924462890625
c1_block_nec_03,c1_cross_stall_08,block_or_occupancy,cross,0,0.016142187500000002,0.0161690625,0.016371142578125
c1_block_nec_03,c1_cross_stall_occ_01,block_or_occupancy,cross,0,0.33967187499999996,0.37641093750000004,0.25042558593750003
c1_block_nec_03,c1_cross_stall_occ_02,block_or_occupancy,cross,0,0.34084609374999997,0.3776434375,0.25101259765625
c1_block_nec_03,c1_cross_stall_occ_03,block_or_occupancy,cross,0,0.305028515625,0.343300625,0.237151904296875
c1_block_nec_03,c1_cross_stall_occ_04,block_or_occupancy,cross,0,0.306693359375,0.34493843750000003,0.23788623046875
c1_block_nec_03,c1_cross_stall_occ_05,block_or_occupancy,cross,0,0.339265234375,0.380951875,0.23923359374999997
c1_block_nec_03,c1_cross_stall_occ_06,block_or_occupancy,cross,0,0.324243359375,0.36162031250000004,0.234204736328125
c1_block_nec_03,c1_cross_stall_occ_07,block_or_occupancy,cross,0,0.3365625,0.35679375,0.25824184570312503
c1_block_nec_03,c1_cross_stall_occ_08,block_or_occupancy,cross,0,0.294428515625,0.319349375,0.241966357421875
c1_block_nec_03,c1_lead_cont_01,block_or_occupancy,lead,0,0.350573828125,0.3883509375,0.2564130859375
c1_block_nec_03,c1_lead_cont_02,block_or_occupancy,lead,0,0.37236484375,0.4168565625,0.2679546875
c1_block_nec_03,c1_lead_cont_03,block_or_occupancy,lead,0,0.30095429687499997,0.3248465625,0.24381689453125
c1_block_nec_03,c1_lead_cont_04,block_or_occupancy,lead,0,0.34269609375,0.38574312499999996,0.258320263671875
c1_block_nec_03,c1_lead_cont_05,block_or_occupancy,lead,0,0.3745421875,0.41530531249999997,0.26450703124999997
c1_block_nec_03,c1_lead_cont_06,block_or_occupancy,lead,0,0.3775921875,0.41878000000000004,0.26586650390625
c1_block_nec_03,c1_lead_cont_07,block_or_occupancy,lead,0,0.298253515625,0.3236646875,0.23434985351562498
c1_block_nec_03,c1_lead_cont_08,block_or_occupancy,lead,0,0.36017109375,0.40160718749999996,0.262304443359375
c1_block_nec_03,c1_lead_nec_01,block_or_occupancy,lead,0,0.05877109374999999,0.05878468749999999,0.063449169921875
c1_block_nec_03,c1_lead_nec_02,block_or_occupancy,lead,0,0.080562109375,0.0872903125,0.074990771484375
c1_block_nec_03,c1_lead_nec_03,block_or_occupancy,lead,0,0.047274609375,0.046873124999999995,0.056091748046875
c1_block_nec_03,c1_lead_nec_04,block_or_occupancy,lead,0,0.07409140624999999,0.0781684375,0.07123955078125
c1_block_nec_03,c1_lead_nec_05,block_or_occupancy,lead,0,0.069896875,0.07326593749999999,0.06839511718749999
c1_block_nec_03,c1_lead_nec_06,block_or_occupancy,lead,0,0.072946875,0.07674062499999999,0.06975458984374999
c1_block_nec_03,c1_lead_nec_07,block_or_occupancy,lead,0,0.03430703125,0.034675625,0.04107333984375001
c1_block_nec_03,c1_lead_nec_08,block_or_occupancy,lead,0,0.06725625,0.0704121875,0.066047900390625
c1_block_nec_03,c1_lead_opt_01,block_or_occupancy,lead,0,0.06991562500000001,0.076629375,0.07089018554687501
c1_block_nec_03,c1_lead_opt_02,block_or_occupancy,lead,0,0.076576171875,0.08565562499999999,0.07419052734375
c1_block_nec_03,c1_lead_opt_03,block_or_occupancy,lead,0,0.0717515625,0.080570625,0.07171484374999999
c1_block_nec_03,c1_lead_opt_04,block_or_occupancy,lead,0,0.058891015625,0.063639375,0.064738671875
c1_block_nec_03,c1_lead_opt_05,block_or_occupancy,lead,0,0.0562109375,0.06252593749999999,0.06266997070312501
c1_block_nec_03,c1_lead_opt_06,block_or_occupancy,lead,0,0.047627734374999994,0.0522328125,0.05693090820312499
c1_block_nec_03,c1_lead_opt_07,block_or_occupancy,lead,0,0.03375,0.039679687500000005,0.030292919921875
c1_block_nec_03,c1_lead_opt_08,block_or_occupancy,lead,0,0.054037109375,0.061716875000000004,0.055507421875
c1_block_nec_04,c1_cross_clear_01,block_or_occupancy,cross,0,0.099182421875,0.11017718750000001,0.039695996093750005
c1_block_nec_04,c1_cross_clear_02,block_or_occupancy,cross,0,0.111346875,0.12389031250000002,0.048476025390625
c1_block_nec_04,c1_cross_clear_03,block_or_occupancy,cross,0,0.08711953124999999,0.0989721875,0.045000341796875
c1_block_nec_04,c1_cross_clear_04,block_or_occupancy,cross,0,0.084135546875,0.094799375,0.049437548828125
c1_block_nec_04,c1_cross_clear_05,block_or_occupancy,cross,0,0.08838789062499999,0.10217499999999999,0.05589443359375
c1_block_nec_04,c1_cross_clear_06,block_or_occupancy,cross,0,0.08892929687500001,0.10232156249999999,0.048085156250000004
c1_block_nec_04,c1_cross_clear_07,block_or_occupancy,cross,0,0.218003125,0.2433540625,0.200508447265625
c1_block_nec_04,c1_cross_clear_08,block_or_occupancy,cross,0,0.22385,0.24368718749999996,0.16808818359375
c1_block_nec_04,c1_cross_stall_01,block_or_occupancy,cross,0,0.014309375,0.0134421875,0.020926806640624997
c1_block_nec_04,c1_cross_stall_02,block_or_occupancy,cross,0,0.02501484375,0.0243559375,0.028294140625
c1_block_nec_04,c1_cross_stall_03,block_or_occupancy,cross,0,0.03082578125,0.0304734375,0.031513427734375
c1_block_nec_04,c1_cross_stall_04,block_or_occupancy,cross,0,0.02348828125,0.023445,0.026353857421875
c1_block_nec_04,c1_cross_stall_05,block_or_occupancy,cross,0,0.024762109375,0.0247725,0.027038232421875
c1_block_nec_04,c1_cross_stall_06,block_or_occupancy,cross,0,0.0015996093749999995,0.001552812499999999,0.008170214843749999
c1_block_nec_04,c1_cross_stall_07,block_or_occupancy,cross,0,0.0240078125,0.022655312500000004,0.041249365234375
c1_block_nec_04,c1_cross_stall_08,block_or_occupancy,cross,0,0.007690234375,0.0080546875,0.010934130859375
c1_block_nec_04,c1_cross_stall_occ_01,block_or_occupancy,cross,0,0.329308984375,0.3667678125,0.257216015625
c1_block_nec_04,c1_cross_stall_occ_02,block_or_occupancy,cross,0,0.330483203125,0.3680003125,0.25780302734375
c1_block_nec_04,c1_cross_stall_occ_03,block_or_occupancy,cross,0,0.29466562500000004,0.3336575,0.24394233398437498
c1_block_nec_04,c1_cross_stall_occ_04,block_or_occupancy,cross,0,0.29633046875,0.3352953125,0.24467666015624998
c1_block_nec_04,c1_cross_stall_occ_05,block_or_occupancy,cross,0,0.3499640625,0.391478125,0.2626029296875
c1_block_nec_04,c1_cross_stall_occ_06,block_or_occupancy,cross,0,0.314971875,0.35285031250000004,0.242777197265625
c1_block_nec_04,c1_cross_stall_occ_07,block_or_occupancy,cross,0,0.32619960937500003,0.347150625,0.260477685546875
c1_block_nec_04,c1_cross_stall_occ_08,block_or_occupancy,cross,0,0.284065625,0.30970624999999996,0.24363784179687498
c1_block_nec_04,c1_lead_cont_01,block_or_occupancy,lead,0,0.3402109375,0.37870781249999996,0.263203515625
c1_block_nec_04,c1_lead_cont_02,block_or_occupancy,lead,0,0.362001953125,0.4072134375,0.2747451171875
c1_block_nec_04,c1_lead_cont_03,block_or_occupancy,lead,0,0.29059140625,0.3152034375,0.24540927734374998
c1_block_nec_04,c1_lead_cont_04,block_or_occupancy,lead,0,0.33233320312500003,0.3761,0.265110693359375
c1_block_nec_04,c1_lead_cont_05,block_or_occupancy,lead,0,0.364179296875,0.40566218750000005,0.2712974609375
c1_block_nec_04,c1_lead_cont_06,block_or_occupancy,lead,0,0.367229296875,0.409136875,0.27265693359375
c1_block_nec_04,c1_lead_cont_07,block_or_occupancy,lead,0,0.28789062499999996,0.31402156249999996,0.236683740234375
c1_block_nec_04,c1_lead_cont_08,block_or_occupancy,lead,0,0.349808203125,0.39196406249999993,0.269094873046875
c1_block_nec_04,c1_lead_nec_01,block_or_occupancy,lead,0,0.040553515624999995,0.0411809375,0.036912744140625
c1_block_nec_04,c1_lead_nec_02,block_or_occupancy,lead,0,0.06234453125,0.0696865625,0.048454345703125
c1_block_nec_04,c1_lead_nec_03,block_or_occupancy,lead,0,0.029057031249999997,0.029269374999999997,0.029555322265625
c1_block_nec_04,c1_lead_nec_04,block_or_occupancy,lead,0,0.055873828125,0.06056468749999999,0.044703125
c1_block_nec_04,c1_lead_nec_05,block_or_occupancy,lead,0,0.051679296875,0.0556621875,0.041858691406249995
c1_block_nec_04,c1_lead_nec_06,block_or_occupancy,lead,0,0.054729296875,0.05913687499999999,0.0432181640625
c1_block_nec_04,c1_lead_nec_07,block_or_occupancy,lead,0,0.016089453125,0.017071875000000004,0.01456640625
c1_block_nec_04,c1_lead_nec_08,block_or_occupancy,lead,0,0.049038671874999995,0.05280843749999999,0.039511474609375
c1_block_nec_04,c1_lead_opt_01,block_or_occupancy,lead,0,0.051698046875,0.059025625000000005,0.044353759765625
c1_block_nec_04,c1_lead_opt_02,block_or_occupancy,lead,0,0.05835859375,0.06805187500000001,0.047654101562499995
c1_block_nec_04,c1_lead_opt_03,block_or_occupancy,lead,0,0.053533984374999996,0.062966875,0.045178417968749995
c1_block_nec_04,c1_lead_opt_04,block_or_occupancy,lead,0,0.040673437500000006,0.046035625000000004,0.03820224609375
c1_block_nec_04,c1_lead_opt_05,block_or_occupancy,lead,0,0.037993359375,0.0449221875,0.036133544921875
c1_block_nec_04,c1_lead_opt_06,block_or_occupancy,lead,0,0.02941015625,0.0346290625,0.030394482421875
c1_block_nec_04,c1_lead_opt_07,block_or_occupancy,lead,0,0.017727734375000002,0.024044062499999998,0.013096923828125
c1_block_nec_04,c1_lead_opt_08,block_or_occupancy,lead,0,0.03581953125,0.044113125,0.02897099609375
c1_block_nec_05,c1_cross_clear_01,block_or_occupancy,cross,0,0.1200046875,0.130439375,0.080416943359375
c1_block_nec_05,c1_cross_clear_02,block_or_occupancy,cross,0,0.124775390625,0.135465,0.0724794921875
c1_block_nec_05,c1_cross_clear_03,block_or_occupancy,cross,0,0.10581210937499999,0.117530625,0.0865482421875
c1_block_nec_05,c1_cross_clear_04,block_or_occupancy,cross,0,0.0983203125,0.1069790625,0.0769978515625
c1_block_nec_05,c1_cross_clear_05,block_or_occupancy,cross,0,0.10998203125,0.12411406249999998,0.095506884765625
c1_block_nec_05,c1_cross_clear_06,block_or_occupancy,cross,0,0.1023578125,0.11389625,0.07902700195312501
c1_block_nec_05,c1_cross_clear_07,block_or_occupancy,cross,0,0.23629335937499998,0.26241625,0.2193583984375
c1_block_nec_05,c1_cross_clear_08,block_or_occupancy,cross,0,0.19341914062499999,0.21838249999999998,0.11691264648437501
c1_block_nec_05,c1_cross_stall_01,block_or_occupancy,cross,0,0.045270703125,0.042874999999999996,0.0734677734375
c1_block_nec_05,c1_cross_stall_02,block_or_occupancy,cross,0,0.055976171874999994,0.05378875000000001,0.080835107421875
c1_block_nec_05,c1_cross_stall_03,block_or_occupancy,cross,0,0.061787109375,0.05990625000000001,0.08405439453125
c1_block_nec_05,c1_cross_stall_04,block_or_occupancy,cross,0,0.054449609375,0.052877812499999996,0.07889482421875
c1_block_nec_05,c1_cross_stall_05,block_or_occupancy,cross,0,0.0557234375,0.05420531249999999,0.07957919921875
c1_block_nec_05,c1_cross_stall_06,block_or_occupancy,cross,0,0.0325609375,0.030985625,0.060711181640625
c1_block_nec_05,c1_cross_stall_07,block_or_occupancy,cross,0,0.006953515625,0.0067775000000000005,0.011291601562500002
c1_block_nec_05,c1_cross_stall_08,block_or_occupancy,cross,0,0.025896875,0.02481625,0.042263671875
c1_block_nec_05,c1_cross_stall_occ_01,block_or_occupancy,cross,0,0.34273750000000003,0.37834249999999997,0.23903217773437502
c1_block_nec_05,c1_cross_stall_occ_02,block_or_occupancy,cross,0,0.34391171875000004,0.379575,0.239619189453125
c1_block_nec_05,c1_cross_stall_occ_03,block_or_occupancy,cross,0,0.308094140625,0.3452321875,0.22575849609375
c1_block_nec_05,c1_cross_stall_occ_04,block_or_occupancy,cross,0,0.30975898437500005,0.34687,0.22649282226562498
c1_block_nec_05,c1_cross_stall_occ_05,block_or_occupancy,cross,0,0.333544140625,0.3753221875,0.21822426757812502
c1_block_nec_05,c1_cross_stall_occ_06,block_or_occupancy,cross,0,0.327308984375,0.363551875,0.222811328125
c1_block_nec_05,c1_cross_stall_occ_07,block_or_occupancy,cross,0,0.339628125,0.3587253125,0.24751435546875
c1_block_nec_05,c1_cross_stall_occ_08,block_or_occupancy,cross,0,0.297494140625,0.3212809375,0.23283720703125
c1_block_nec_05,c1_lead_cont_01,block_or_occupancy,lead,0,0.353639453125,0.3902825,0.245019677734375
c1_block_nec_05,c1_lead_cont_02,block_or_occupancy,lead,0,0.37543046875,0.418788125,0.256561279296875
c1_block_nec_05,c1_lead_cont_03,block_or_occupancy,lead,0,0.30401992187500004,0.326778125,0.23521118164062502
c1_block_nec_05,c1_lead_cont_04,block_or_occupancy,lead,0,0.34576171875,0.3876746875,0.24692685546875
c1_block_nec_05,c1_lead_cont_05,block_or_occupancy,lead,0,0.3776078125,0.41723687499999995,0.253113623046875
c1_block_nec_05,c1_lead_cont_06,block_or_occupancy,lead,0,0.38065781249999997,0.4207115625,0.254473095703125
c1_block_nec_05,c1_lead_cont_07,block_or_occupancy,lead,0,0.301319140625,0.32559625,0.22540732421874998
c1_block_nec_05,c1_lead_cont_08,block_or_occupancy,lead,0,0.36323671874999997,0.40353875000000006,0.25091103515625
c1_block_nec_05,c1_lead_nec_01,block_or_occupancy,lead,0,0.07151484375,0.07061375,0.0894537109375
c1_block_nec_05,c1_lead_nec_02,block_or_occupancy,lead,0,0.093305859375,0.099119375,0.10099531249999999
c1_block_nec_05,c1_lead_nec_03,block_or_occupancy,lead,0,0.060018359375000004,0.0587021875,0.0820962890625
c1_block_nec_05,c1_lead_nec_04,block_or_occupancy,lead,0,0.08683515624999999,0.08999750000000001,0.09724409179687499
c1_block_nec_05,c1_lead_nec_05,block_or_occupancy,lead,0,0.082640625,0.085095,0.09439965820312499
c1_block_nec_05,c1_lead_nec_06,block_or_occupancy,lead,0,0.085690625,0.08856968750000001,0.095759130859375
c1_block_nec_05,c1_lead_nec_07,block_or_occupancy,lead,0,0.04705078124999999,0.0465046875,0.06707788085937501
c1_block_nec_05,c1_lead_nec_08,block_or_occupancy,lead,0,0.07999999999999999,0.08224125,0.09205244140625002
c1_block_nec_05,c1_lead_opt_01,block_or_occupancy,lead,0,0.082659375,0.0884584375,0.0968947265625
c1_block_nec_05,c1_lead_opt_02,block_or_occupancy,lead,0,0.08931992187499999,0.0974846875,0.100195068359375
c1_block_nec_05,c1_lead_opt_03,block_or_occupancy,lead,0,0.0844953125,0.09239968750000001,0.097719384765625
c1_block_nec_05,c1_lead_opt_04,block_or_occupancy,lead,0,0.07163476562499999,0.07546843749999999,0.09074321289062501
c1_block_nec_05,c1_lead_opt_05,block_or_occupancy,lead,0,0.0689546875,0.07435499999999999,0.08867451171874999
c1_block_nec_05,c1_lead_opt_06,block_or_occupancy,lead,0,0.060371484375,0.064061875,0.08293544921874998
c1_block_nec_05,c1_lead_opt_07,block_or_occupancy,lead,0,0.04649375,0.051508750000000006,0.0562974609375
c1_block_nec_05,c1_lead_opt_08,block_or_occupancy,lead,0,0.066780859375,0.0735459375,0.081511962890625
c1_block_nec_06,c1_cross_clear_01,block_or_occupancy,cross,0,0.10694414062499999,0.117145625,0.052105078125
c1_block_nec_06,c1_cross_clear_02,block_or_occupancy,cross,0,0.1186828125,0.13035812500000002,0.054694677734375
c1_block_nec_06,c1_cross_clear_03,block_or_occupancy,cross,0,0.094715625,0.10580812499999999,0.055341162109375
c1_block_nec_06,c1_cross_clear_04,block_or_occupancy,cross,0,0.091471484375,0.10126718750000001,0.054932177734375004
c1_block_nec_06,c1_cross_clear_05,block_or_occupancy,cross,0,0.09606289062500001,0.1090740625,0.06753798828125
c1_block_nec_06,c1_cross_clear_06,block_or_occupancy,cross,0,0.09626523437500001,0.10878937500000001,0.055088085937499996
c1_block_nec_06,c1_cross_clear_07,block_or_occupancy,cross,0,0.22093359375,0.246265625,0.205922607421875
c1_block_nec_06,c1_cross_clear_08,block_or_occupancy,cross,0,0.21575859375,0.23718750000000002,0.15563984375
c1_block_nec_06,c1_cross_stall_01,block_or_occupancy,cross,0,0.022400781249999998,0.020674375000000002,0.033489501953125
c1_block_nec_06,c1_cross_stall_02,block_or_occupancy,cross,0,0.033106250000000004,0.031588125,0.0408568359375
c1_block_nec_06,c1_cross_stall_03,block_or_occupancy,cross,0,0.038917187500000006,0.037705625,0.044076123046875
c1_block_nec_06,c1_cross_stall_04,block_or_occupancy,cross,0,0.031579687499999995,0.030677187499999998,0.038916552734375
c1_block_nec_06,c1_cross_stall_05,block_or_occupancy,cross,0,0.032853515624999996,0.032004687500000004,0.039600927734375
c1_block_nec_06,c1_cross_stall_06,block_or_occupancy,cross,0,0.009691015624999999,0.008784999999999998,0.02085693359375
c1_block_nec_06,c1_cross_stall_07,block_or_occupancy,cross,0,0.01591640625,0.015423125000000001,0.028686669921875
c1_block_nec_06,c1_cross_stall_08,block_or_occupancy,cross,0,0.013115234375,0.012993749999999998,0.013948193359375001
c1_block_nec_06,c1_cross_stall_occ_01,block_or_occupancy,cross,0,0.336644921875,0.373235625,0.25702314453124997
c1_block_nec_06,c1_cross_stall_occ_02,block_or_occupancy,cross,0,0.337819140625,0.37446812500000004,0.25761015625
c1_block_nec_06,c1_cross_stall_occ_03,block_or_occupancy,cross,0,0.3020015625,0.3401253125,0.243749462890625
c1_block_nec_06,c1_cross_stall_occ_04,block_or_occupancy,cross,0,0.30366640624999997,0.34176312500000006,0.24448378906249998
c1_block_nec_06,c1_cross_stall_occ_05,block_or_occupancy,cross,0,0.3444421875,0.3864509375,0.2508939453125
c1_block_nec_06,c1_cross_stall_occ_06,block_or_occupancy,cross,0,0.32121640625,0.358445,0.24080229492187502
c1_block_nec_06,c1_cross_stall_occ_07,block_or_occupancy,cross,0,0.333535546875,0.35361843750000005,0.262764501953125
c1_block_nec_06,c1_cross_stall_occ_08,block_or_occupancy,cross,0,0.2914015625,0.3161740625,0.245900146484375
c1_block_nec_06,c1_lead_cont_01,block_or_occupancy,lead,0,0.347546875,0.385175625,0.26301064453125
c1_block_nec_06,c1_lead_cont_02,block_or_occupancy,lead,0,0.369337890625,0.41368124999999994,0.27455224609375
