0.04298,0.05515,0.06141,0.05914,0.04601,0.01681,0.07120,0.03595,0.02072,0.03385,0.00000,0.05375,0.33808,0.36289,0.28791,0.37499,0.36188,0.32712,0.35486,0.29026,0.34329,0.36216,0.29294,0.33782,0.36412,0.12776,0.37389,0.23719,0.33152,0.41699,0.37443,0.32366,0.22143,0.39059,0.32449,0.30958,0.38514,0.38050,0.35403,0.37379,0.39518,0.37102,0.38420,0.34471,0.37774,0.38085,0.39152,0.36891,0.07446,0.07507,0.03385,0.08854,0.08827,0.06356,0.11232,0.07624,0.08562,0.07843,0.08484,0.04767,0.08720,0.10128,0.09190,0.09660,0.11127,0.09374,0.12207,0.10551,0.11810,0.09677,0.10074,0.08451,0.40304,0.41123,0.40744,0.42491,0.42711,0.40929,0.42255,0.40740,0.42844,0.42508,0.41064,0.41599,0.41621,0.40292,0.44260,0.43057,0.43271,0.40574,0.43044,0.40094,0.41301,0.40296,0.39136,0.40104,0.45125,0.45922,0.45027,0.39248,0.44649,0.42637,0.43846,0.41714,0.41657,0.41595,0.38039,0.38154
0.05764,0.05786,0.06330,0.08632,0.07318,0.06508,0.03322,0.05586,0.06100,0.07380,0.05375,0.00000,0.28925,0.30914,0.27426,0.32124,0.30813,0.28170,0.30111,0.27658,0.28986,0.30841,0.27919,0.28407,0.32527,0.11499,0.32269,0.19421,0.28671,0.36324,0.32068,0.27365,0.17617,0.33684,0.27074,0.25626,0.33139,0.32675,0.30027,0.32004,0.34143,0.31726,0.33045,0.29096,0.32398,0.32709,0.33776,0.31516,0.10164,0.09210,0.07380,0.06518,0.11544,0.08059,0.09528,0.06004,0.07194,0.09753,0.11201,0.08762,0.11438,0.11379,0.10893,0.13654,0.13844,0.11077,0.12893,0.11804,0.14367,0.13672,0.11325,0.11728,0.34929,0.35748,0.35369,0.37116,0.37336,0.35553,0.36880,0.35365,0.37469,0.37133,0.35688,0.36223,0.36246,0.34917,0.38885,0.37682,0.37896,0.35199,0.37669,0.34719,0.35926,0.34921,0.33761,0.34729,0.39750,0.40547,0.39652,0.33873,0.39274,0.37262,0.38471,0.36339,0.36282,0.36264,0.32664,0.32779
0.31679,0.31357,0.32780,0.35547,0.34233,0.32248,0.28368,0.33214,0.34495,0.35513,0.33808,0.28925,0.00000,0.02694,0.07962,0.03904,0.02593,0.01215,0.01891,0.05614,0.01029,0.02622,0.04518,0.01243,0.11027,0.22062,0.17434,0.16073,0.09789,0.09603,0.10780,0.17403,0.15996,0.13144,0.11441,0.27291,0.04919,0.04455,0.01844,0.03784,0.05924,0.03507,0.04825,0.01995,0.04179,0.04490,0.05557,0.03297,0.37079,0.34911,0.35513,0.32410,0.38460,0.33761,0.31861,0.32181,0.33450,0.35897,0.38116,0.34535,0.38353,0.36404,0.36594,0.41787,0.40760,0.36778,0.36595,0.37394,0.40343,0.41804,0.36350,0.39042,0.06710,0.07528,0.07149,0.08896,0.09116,0.07334,0.08660,0.07145,0.09249,0.08913,0.07469,0.08004,0.08027,0.06697,0.10665,0.09463,0.09676,0.06979,0.09449,0.06499,0.07706,0.06701,0.05541,0.06510,0.11530,0.12327,0.11432,0.05681,0.11055,0.09042,0.10251,0.08120,0.08062,0.09030,0.04445,0.04559
0.34373,0.30774,0.35474,0.34962,0.34024,0.34940,0.29169,0.35907,0.36385,0.35260,0.36289,0.30914,0.02694,0.00000,0.10655,0.01210,0.00272,0.03907,0.00803,0.08308,0.01960,0.00260,0.06995,0.02507,0.09315,0.24176,0.15108,0.15488,0.09205,0.07740,0.09739,0.15749,0.15413,0.11081,0.10830,0.24597,0.02225,0.01761,0.00886,0.01090,0.03230,0.01316,0.02132,0.01917,0.01485,0.01796,0.02863,0.00603,0.36494,0.34326,0.35260,0.31825,0.37875,0.33176,0.31276,0.31620,0.32865,0.35312,0.37531,0.33950,0.37768,0.35819,0.36009,0.41202,0.40175,0.36193,0.36010,0.36809,0.39758,0.41219,0.35765,0.38457,0.04016,0.04834,0.04455,0.06202,0.06422,0.04640,0.05966,0.04451,0.06555,0.06219,0.04775,0.05310,0.05333,0.04003,0.07972,0.06769,0.06982,0.04285,0.06756,0.03805,0.05012,0.04007,0.02847,0.03816,0.08836,0.09633,0.08738,0.03846,0.08361,0.06348,0.07558,0.05426,0.05368,0.08679,0.01978,0.01866
0.28343,0.30387,0.24819,0.32211,0.30897,0.27780,0.27398,0.27365,0.30863,0.32177,0.28791,0.27426,0.07962,0.10655,0.00000,0.11866,0.10555,0.06748,0.09852,0.02348,0.08696,0.10583,0.03661,0.08149,0.15093,0.17367,0.24271,0.16902,0.12872,0.17387,0.16053,0.22606,0.16326,0.19520,0.14105,0.35105,0.12881,0.12417,0.09769,0.11746,0.13885,0.11468,0.12787,0.08838,0.12140,0.12451,0.13518,0.11258,0.33743,0.33938,0.32177,0.31081,0.35123,0.32788,0.31837,0.30813,0.31793,0.32561,0.34780,0.31199,0.35017,0.34659,0.35621,0.38451,0.37423,0.35805,0.36292,0.35759,0.38491,0.38468,0.34604,0.37242,0.14671,0.15490,0.15111,0.16858,0.17078,0.15295,0.16622,0.15107,0.17211,0.16875,0.15430,0.15965,0.15988,0.14659,0.18627,0.17424,0.17638,0.14941,0.17411,0.14461,0.15668,0.14663,0.13503,0.14471,0.19492,0.20289,0.19394,0.13615,0.19016,0.17003,0.18213,0.16081,0.16024,0.15961,0.12406,0.12521
0.35583,0.31984,0.36684,0.33753,0.35067,0.36151,0.30379,0.37118,0.37595,0.36282,0.37499,0.32124,0.03904,0.01210,0.11866,0.00000,0.01311,0.05118,0.02013,0.09518,0.03170,0.01282,0.08205,0.03717,0.08140,0.25249,0.14384,0.14850,0.07994,0.06530,0.08528,0.15566,0.16097,0.09871,0.09620,0.23387,0.01015,0.00552,0.02096,0.00498,0.02020,0.00530,0.00921,0.03027,0.00540,0.00586,0.01653,0.00608,0.35284,0.33116,0.36282,0.31212,0.36664,0.31981,0.30066,0.32063,0.31920,0.34102,0.36321,0.32983,0.36558,0.34609,0.34799,0.39992,0.38964,0.34983,0.34800,0.35599,0.38548,0.40009,0.34555,0.37247,0.02805,0.03624,0.03245,0.04992,0.05212,0.03430,0.04756,0.03241,0.05345,0.05009,0.03565,0.04100,0.04123,0.02793,0.06761,0.05559,0.05772,0.03075,0.05545,0.02599,0.03802,0.02963,0.02037,0.02606,0.07626,0.08423,0.07528,0.03605,0.07151,0.05138,0.06487,0.04216,0.04158,0.07711,0.02138,0.00822
0.34272,0.31044,0.35374,0.35063,0.33756,0.34840,0.29068,0.35807,0.36285,0.35516,0.36188,0.30813,0.02593,0.00272,0.10555,0.01311,0.00000,0.03807,0.00703,0.08207,0.01859,0.00516,0.06894,0.02406,0.09416,0.24146,0.15324,0.15589,0.09305,0.07841,0.09839,0.15989,0.15670,0.11182,0.10930,0.24698,0.02326,0.01862,0.00888,0.01191,0.03331,0.01417,0.02232,0.02136,0.01586,0.01897,0.02964,0.00703,0.36595,0.34427,0.35516,0.31925,0.37975,0.33276,0.31377,0.31854,0.32966,0.35413,0.37632,0.34051,0.37869,0.35920,0.36110,0.41303,0.40275,0.36294,0.36111,0.36909,0.39859,0.41320,0.35866,0.38558,0.04116,0.04935,0.04556,0.06303,0.06523,0.04741,0.06067,0.04552,0.06656,0.06320,0.04876,0.05411,0.05433,0.04104,0.08072,0.06869,0.07083,0.04386,0.06856,0.03906,0.05113,0.04108,0.02951,0.03916,0.08937,0.09734,0.08839,0.03964,0.08462,0.06449,0.07663,0.05526,0.05469,0.08757,0.02192,0.01966
0.31596,0.31272,0.31567,0.35463,0.34149,0.31033,0.28284,0.32000,0.34115,0.35428,0.32712,0.28170,0.01215,0.03907,0.06748,0.05118,0.03807,0.00000,0.03104,0.04400,0.01948,0.03835,0.03493,0.01522,0.11200,0.21314,0.18515,0.15989,0.09771,0.10713,0.11133,0.18230,0.15912,0.13888,0.11466,0.28504,0.06133,0.05669,0.03021,0.04998,0.07137,0.04720,0.06039,0.02300,0.05392,0.05703,0.06770,0.04510,0.36994,0.34827,0.35428,0.32325,0.38375,0.33676,0.31777,0.32096,0.33365,0.35812,0.38032,0.34450,0.38269,0.36320,0.36510,0.41703,0.40675,0.36694,0.36511,0.37309,0.40258,0.41720,0.36265,0.38958,0.07923,0.08742,0.08363,0.10110,0.10330,0.08547,0.09874,0.08358,0.10463,0.10127,0.08682,0.09217,0.09240,0.07911,0.11879,0.10676,0.10890,0.08192,0.10663,0.07713,0.08920,0.07915,0.06754,0.07723,0.12744,0.13541,0.12646,0.06867,0.12268,0.10255,0.11465,0.09333,0.09276,0.09532,0.05658,0.05773
0.33570,0.31348,0.34671,0.35538,0.34225,0.34137,0.28365,0.35104,0.35582,0.35510,0.35486,0.30111,0.01891,0.00803,0.09852,0.02013,0.00703,0.03104,0.00000,0.07505,0.01157,0.00737,0.06191,0.01704,0.10017,0.23509,0.15711,0.16065,0.09781,0.08437,0.10346,0.16058,0.15987,0.11804,0.11406,0.25400,0.03028,0.02565,0.00318,0.01893,0.04033,0.01893,0.02935,0.01992,0.02288,0.02599,0.03666,0.01406,0.37070,0.34903,0.35510,0.32401,0.38451,0.33752,0.31853,0.32172,0.33441,0.35888,0.38108,0.34526,0.38345,0.36396,0.36586,0.41778,0.40751,0.36770,0.36587,0.37385,0.40334,0.41796,0.36341,0.39034,0.04819,0.05637,0.05258,0.07005,0.07226,0.05443,0.06770,0.05254,0.07358,0.07023,0.05578,0.06113,0.06136,0.04806,0.08775,0.07572,0.07785,0.05088,0.07559,0.04609,0.05815,0.04810,0.03650,0.04619,0.09640,0.10436,0.09541,0.04009,0.09164,0.07151,0.08361,0.06229,0.06171,0.09131,0.02559,0.02669
0.28578,0.30622,0.27167,0.32446,0.31132,0.28015,0.27633,0.27600,0.31098,0.32412,0.29026,0.27658,0.05614,0.08308,0.02348,0.09518,0.08207,0.04400,0.07505,0.00000,0.06348,0.08236,0.01313,0.05801,0.13063,0.17602,0.22598,0.17013,0.11491,0.15040,0.13765,0.21705,0.16561,0.17487,0.12915,0.32879,0.10533,0.10069,0.07422,0.09398,0.11538,0.09121,0.10439,0.06490,0.09793,0.10104,0.11171,0.08910,0.33978,0.34173,0.32412,0.31282,0.35358,0.33023,0.32035,0.31048,0.32028,0.32796,0.35015,0.31434,0.35252,0.34839,0.35857,0.38686,0.37658,0.36040,0.36527,0.35985,0.38622,0.38703,0.34785,0.37477,0.12323,0.13142,0.12763,0.14510,0.14730,0.12948,0.14274,0.12759,0.14863,0.14527,0.13083,0.13618,0.13640,0.12311,0.16279,0.15076,0.15290,0.12593,0.15063,0.12113,0.13320,0.12315,0.11155,0.12123,0.17144,0.17941,0.17046,0.11267,0.16669,0.14656,0.15865,0.13733,0.13676,0.13614,0.10058,0.10173
0.32708,0.31583,0.33514,0.35773,0.34459,0.32981,0.28594,0.33948,0.34426,0.35739,0.34329,0.28986,0.01029,0.01960,0.08696,0.03170,0.01859,0.01948,0.01157,0.06348,0.00000,0.01888,0.05035,0.00582,0.10689,0.22464,0.16757,0.16299,0.10015,0.09164,0.10788,0.16573,0.16222,0.12642,0.11662,0.26557,0.04185,0.03721,0.01074,0.03050,0.05190,0.02773,0.04091,0.02221,0.03445,0.03756,0.04823,0.02562,0.37305,0.35137,0.35739,0.32636,0.38686,0.33987,0.32087,0.32407,0.33676,0.36123,0.38342,0.34761,0.38579,0.36630,0.36820,0.42013,0.40985,0.37004,0.36821,0.37620,0.40569,0.42030,0.36576,0.39268,0.05975,0.06794,0.06415,0.08162,0.08382,0.06600,0.07926,0.06411,0.08515,0.08179,0.06735,0.07270,0.07293,0.05963,0.09931,0.08729,0.08942,0.06245,0.08715,0.05765,0.06972,0.05967,0.04807,0.05776,0.10796,0.11593,0.10698,0.04920,0.10321,0.08308,0.09517,0.07386,0.07328,0.09273,0.03711,0.03825
0.34301,0.31033,0.35402,0.35034,0.34267,0.34868,0.29100,0.35835,0.36313,0.35000,0.36216,0.30841,0.02622,0.00260,0.10583,0.01282,0.00516,0.03835,0.00737,0.08236,0.01888,0.00000,0.06922,0.02434,0.09387,0.24075,0.15029,0.15560,0.09277,0.07812,0.09811,0.15570,0.15555,0.11153,0.10902,0.24669,0.02297,0.01834,0.00814,0.01162,0.03302,0.01389,0.02204,0.01745,0.01557,0.01868,0.02935,0.00675,0.36566,0.34398,0.35000,0.31897,0.37947,0.33248,0.31349,0.31668,0.32937,0.35384,0.37604,0.34022,0.37840,0.35891,0.36082,0.41274,0.40247,0.36265,0.36083,0.36881,0.39830,0.41292,0.35837,0.38529,0.04088,0.04906,0.04527,0.06274,0.06495,0.04712,0.06039,0.04523,0.06627,0.06292,0.04847,0.05382,0.05405,0.04075,0.08044,0.06841,0.07054,0.04357,0.06828,0.03878,0.05084,0.04079,0.02919,0.03888,0.08909,0.09705,0.08810,0.03798,0.08433,0.06420,0.07630,0.05498,0.05440,0.08728,0.01823,0.01938
0.29056,0.30882,0.28480,0.32706,0.31393,0.28613,0.27894,0.28913,0.31359,0.32672,0.29294,0.27919,0.04518,0.06995,0.03661,0.08205,0.06894,0.03493,0.06191,0.01313,0.05035,0.06922,0.00000,0.04488,0.12986,0.18314,0.21524,0.17274,0.11245,0.13726,0.13141,0.20886,0.16821,0.16720,0.12847,0.31591,0.09220,0.08756,0.06108,0.08085,0.10224,0.07807,0.09126,0.05177,0.08479,0.08790,0.09857,0.07597,0.34238,0.34434,0.32672,0.31542,0.35619,0.33283,0.32296,0.31309,0.32289,0.33056,0.35276,0.31694,0.35513,0.35100,0.36117,0.38946,0.37919,0.36301,0.36788,0.36246,0.38882,0.38964,0.35045,0.37738,0.11010,0.11829,0.11450,0.13197,0.13417,0.11634,0.12961,0.11446,0.13550,0.13214,0.11769,0.12304,0.12327,0.10998,0.14966,0.13763,0.13977,0.11280,0.13750,0.10800,0.12007,0.11002,0.09842,0.10810,0.15831,0.16628,0.15733,0.09954,0.15355,0.13342,0.14552,0.12420,0.12363,0.12300,0.08745,0.08860
0.32657,0.31625,0.32968,0.35815,0.34501,0.32555,0.28636,0.33401,0.34503,0.35781,0.33782,0.28407,0.01243,0.02507,0.08149,0.03717,0.02406,0.01522,0.01704,0.05801,0.00582,0.02434,0.04488,0.00000,0.10799,0.22119,0.17244,0.16341,0.10081,0.09673,0.10991,0.17010,0.16264,0.12986,0.11751,0.27104,0.04732,0.04268,0.01621,0.03597,0.05736,0.03320,0.04638,0.02262,0.03992,0.04303,0.05370,0.03109,0.37347,0.35179,0.35781,0.32678,0.38727,0.34028,0.32129,0.32449,0.33718,0.36165,0.38384,0.34803,0.38621,0.36672,0.36862,0.42055,0.41027,0.37046,0.36863,0.37661,0.40611,0.42072,0.36618,0.39310,0.06522,0.07341,0.06962,0.08709,0.08929,0.07147,0.08473,0.06958,0.09062,0.08726,0.07282,0.07817,0.07839,0.06510,0.10478,0.09275,0.09489,0.06792,0.09262,0.06312,0.07519,0.06514,0.05354,0.06322,0.11343,0.12140,0.11245,0.05466,0.10867,0.08855,0.10064,0.07932,0.07875,0.09252,0.04257,0.04372
0.35259,0.31492,0.36337,0.32701,0.33980,0.35063,0.29887,0.36030,0.36508,0.35195,0.36412,0.32527,0.11027,0.09315,0.15093,0.08140,0.09416,0.11200,0.10017,0.13063,0.10689,0.09387,0.12986,0.10799,0.00000,0.24087,0.11486,0.13666,0.06076,0.05738,0.08200,0.12826,0.15230,0.06255,0.08620,0.21106,0.07878,0.07760,0.10052,0.08226,0.07868,0.08291,0.07720,0.09465,0.07881,0.07901,0.07857,0.08712,0.32406,0.30639,0.35195,0.29729,0.32509,0.30746,0.27258,0.30957,0.30069,0.31641,0.32452,0.31645,0.32499,0.29516,0.30826,0.34133,0.33169,0.30878,0.29757,0.30929,0.32495,0.34116,0.29571,0.31840,0.07938,0.07719,0.07870,0.08325,0.08609,0.07922,0.08311,0.07763,0.08484,0.08308,0.07773,0.07884,0.08300,0.07515,0.09335,0.08823,0.09011,0.07786,0.08859,0.07477,0.07998,0.07592,0.07381,0.07638,0.09757,0.09510,0.09636,0.08731,0.09694,0.08852,0.09685,0.09061,0.08684,0.09519,0.08055,0.07539
