pair_id,pair_type,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,same_param_group,ego_speed_diff,d0_mean,d1_mean,d1_validonly,feasibility_agree,n_valid_actions
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.352591,0.298249,0.298249,1.0,8
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.126214,0.115107,0.115107,1.0,8
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.371948,0.258337,0.258337,1.0,8
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.229241,0.198813,0.198813,1.0,8
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.312361,0.285081,0.285081,1.0,8
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.397838,0.313511,0.313511,1.0,8
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.355275,0.29962,0.29962,1.0,8
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.316002,0.215671,0.215671,1.0,8
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.223977,0.186279,0.186279,1.0,8
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.371434,0.293472,0.293472,1.0,8
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.305332,0.259826,0.259826,1.0,8
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.291534,0.19251,0.19251,1.0,8
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.053997,0.030205,0.030205,1.0,8
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.101238,0.045313,0.045313,1.0,8
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0,2.0,0.038336,0.013969,0.013969,1.0,8
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,0,2.0,0.067498,0.040347,0.040347,1.0,8
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.067803,0.035139,0.035139,1.0,8
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.089732,0.038609,0.038609,1.0,8
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.12047,0.063422,0.063422,1.0,8
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,block_or_occupancy,cross,block_cont,cross_stall_occ,0,2.0,0.057092,0.031703,0.031703,1.0,8
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,block_or_occupancy,cross,block_cont,cross_stall_occ,0,2.0,0.068568,0.039461,0.039461,1.0,8
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.057968,0.032281,0.032281,1.0,8
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.064372,0.033375,0.033375,1.0,8
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.073841,0.037302,0.037302,1.0,8
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.365982,0.298058,0.298058,1.0,8
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.361347,0.293613,0.293613,1.0,8
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,block_or_occupancy,cross,block_cont,cross_stall,0,2.0,0.335235,0.246921,0.246921,1.0,8
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,block_or_occupancy,cross,block_cont,cross_stall,0,2.0,0.354635,0.282649,0.282649,1.0,8
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.37603,0.304387,0.304387,1.0,8
block_cont_r1__cross_stall_r3,cross,block_cont_r1,cross_stall_r3,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.351861,0.283483,0.283483,1.0,8
block_cont_r1__cross_stall_r4,cross,block_cont_r1,cross_stall_r4,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.365048,0.296273,0.296273,1.0,8
block_cont_r1__cross_stall_r5,cross,block_cont_r1,cross_stall_r5,block_or_occupancy,cross,block_cont,cross_stall,0,2.0,0.32556,0.24911,0.24911,1.0,8
block_cont_r1__cross_stall_r6,cross,block_cont_r1,cross_stall_r6,block_or_occupancy,cross,block_cont,cross_stall,0,2.0,0.358581,0.289555,0.289555,1.0,8
block_cont_r1__cross_stall_r7,cross,block_cont_r1,cross_stall_r7,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.361691,0.295258,0.295258,1.0,8
block_cont_r1__cross_stall_r8,cross,block_cont_r1,cross_stall_r8,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.372361,0.302282,0.302282,1.0,8
block_cont_r1__cross_stall_r9,cross,block_cont_r1,cross_stall_r9,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.349758,0.279431,0.279431,1.0,8
block_cont_r1__lead_cont_r1,cross,block_cont_r1,lead_cont_r1,block_or_occupancy,lead,block_cont,lead_cont,0,0.0,0.06674,0.03457,0.03457,1.0,8
block_cont_r1__lead_cont_r10,cross,block_cont_r1,lead_cont_r10,block_or_occupancy,lead,block_cont,lead_cont,0,3.0,0.116763,0.061501,0.061501,1.0,8
block_cont_r1__lead_cont_r11,cross,block_cont_r1,lead_cont_r11,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.11807,0.054954,0.054954,1.0,8
block_cont_r1__lead_cont_r12,cross,block_cont_r1,lead_cont_r12,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.101078,0.050884,0.050884,1.0,8
block_cont_r1__lead_cont_r2,cross,block_cont_r1,lead_cont_r2,block_or_occupancy,lead,block_cont,lead_cont,0,0.0,0.090803,0.047557,0.047557,1.0,8
block_cont_r1__lead_cont_r3,cross,block_cont_r1,lead_cont_r3,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.119908,0.055984,0.055984,1.0,8
block_cont_r1__lead_cont_r4,cross,block_cont_r1,lead_cont_r4,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.142259,0.072929,0.072929,1.0,8
block_cont_r1__lead_cont_r5,cross,block_cont_r1,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.099299,0.053732,0.053732,1.0,8
block_cont_r1__lead_cont_r6,cross,block_cont_r1,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.116561,0.061865,0.061865,1.0,8
block_cont_r1__lead_cont_r7,cross,block_cont_r1,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.101252,0.050909,0.050909,1.0,8
block_cont_r1__lead_cont_r8,cross,block_cont_r1,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,0,3.0,0.116217,0.061484,0.061484,1.0,8
block_cont_r1__lead_cont_r9,cross,block_cont_r1,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,0,3.0,0.110683,0.050176,0.050176,1.0,8
block_cont_r1__lead_nec_r1,cross,block_cont_r1,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,0,0.0,0.383887,0.308745,0.308745,1.0,8
block_cont_r1__lead_nec_r10,cross,block_cont_r1,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,0,3.0,0.392074,0.310325,0.310325,1.0,8
block_cont_r1__lead_nec_r11,cross,block_cont_r1,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.388285,0.310285,0.310285,1.0,8
block_cont_r1__lead_nec_r12,cross,block_cont_r1,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.405753,0.319055,0.319055,1.0,8
block_cont_r1__lead_nec_r2,cross,block_cont_r1,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,0,0.0,0.407956,0.321733,0.321733,1.0,8
block_cont_r1__lead_nec_r3,cross,block_cont_r1,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.390131,0.311315,0.311315,1.0,8
block_cont_r1__lead_nec_r4,cross,block_cont_r1,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.403396,0.31851,0.31851,1.0,8
block_cont_r1__lead_nec_r5,cross,block_cont_r1,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.388242,0.309327,0.309327,1.0,8
block_cont_r1__lead_nec_r6,cross,block_cont_r1,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.409285,0.321154,0.321154,1.0,8
block_cont_r1__lead_nec_r7,cross,block_cont_r1,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.405926,0.31908,0.31908,1.0,8
block_cont_r1__lead_nec_r8,cross,block_cont_r1,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,0,3.0,0.391482,0.310274,0.310274,1.0,8
block_cont_r1__lead_nec_r9,cross,block_cont_r1,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,0,3.0,0.396831,0.31297,0.31297,1.0,8
block_cont_r1__lead_opt_r1,cross,block_cont_r1,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.397059,0.31813,0.31813,1.0,8
block_cont_r1__lead_opt_r10,cross,block_cont_r1,lead_opt_r10,block_or_occupancy,lead,block_cont,lead_opt,0,2.0,0.383765,0.308806,0.308806,1.0,8
block_cont_r1__lead_opt_r11,cross,block_cont_r1,lead_opt_r11,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.423447,0.331293,0.331293,1.0,8
block_cont_r1__lead_opt_r12,cross,block_cont_r1,lead_opt_r12,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.41142,0.324861,0.324861,1.0,8
block_cont_r1__lead_opt_r2,cross,block_cont_r1,lead_opt_r2,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.413554,0.326629,0.326629,1.0,8
block_cont_r1__lead_opt_r3,cross,block_cont_r1,lead_opt_r3,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.386582,0.311324,0.311324,1.0,8
block_cont_r1__lead_opt_r4,cross,block_cont_r1,lead_opt_r4,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.411287,0.325195,0.325195,1.0,8
block_cont_r1__lead_opt_r5,cross,block_cont_r1,lead_opt_r5,block_or_occupancy,lead,block_cont,lead_opt,0,2.0,0.381786,0.306815,0.306815,1.0,8
block_cont_r1__lead_opt_r6,cross,block_cont_r1,lead_opt_r6,block_or_occupancy,lead,block_cont,lead_opt,0,2.0,0.393853,0.315203,0.315203,1.0,8
block_cont_r1__lead_opt_r7,cross,block_cont_r1,lead_opt_r7,block_or_occupancy,lead,block_cont,lead_opt,0,3.0,0.383803,0.300428,0.300428,1.0,8
block_cont_r1__lead_opt_r8,cross,block_cont_r1,lead_opt_r8,block_or_occupancy,lead,block_cont,lead_opt,0,3.0,0.372202,0.286777,0.286777,1.0,8
block_cont_r1__lead_opt_r9,cross,block_cont_r1,lead_opt_r9,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.381889,0.308149,0.308149,1.0,8
block_cont_r10__cross_clear_r1,cross,block_cont_r10,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.314917,0.278957,0.278957,1.0,8
block_cont_r10__cross_clear_r10,cross,block_cont_r10,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.132323,0.110069,0.110069,1.0,8
block_cont_r10__cross_clear_r11,cross,block_cont_r10,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.320498,0.240975,0.240975,1.0,8
block_cont_r10__cross_clear_r12,cross,block_cont_r10,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.182038,0.181581,0.181581,1.0,8
block_cont_r10__cross_clear_r2,cross,block_cont_r10,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.282317,0.26579,0.26579,1.0,8
block_cont_r10__cross_clear_r3,cross,block_cont_r10,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.361841,0.294219,0.294219,1.0,8
block_cont_r10__cross_clear_r4,cross,block_cont_r10,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.319279,0.280328,0.280328,1.0,8
block_cont_r10__cross_clear_r5,cross,block_cont_r10,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.27836,0.20456,0.20456,1.0,8
block_cont_r10__cross_clear_r6,cross,block_cont_r10,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.166282,0.167006,0.167006,1.0,8
block_cont_r10__cross_clear_r7,cross,block_cont_r10,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.335437,0.274181,0.274181,1.0,8
block_cont_r10__cross_clear_r8,cross,block_cont_r10,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.269336,0.242107,0.242107,1.0,8
block_cont_r10__cross_clear_r9,cross,block_cont_r10,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.254429,0.16611,0.16611,1.0,8
block_cont_r10__cross_stall_occ_r1,cross,block_cont_r10,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.071482,0.042819,0.042819,1.0,8
block_cont_r10__cross_stall_occ_r10,cross,block_cont_r10,cross_stall_occ_r10,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.035543,0.021858,0.021858,1.0,8
block_cont_r10__cross_stall_occ_r11,cross,block_cont_r10,cross_stall_occ_r11,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.044876,0.023272,0.023272,1.0,8
block_cont_r10__cross_stall_occ_r12,cross,block_cont_r10,cross_stall_occ_r12,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.065438,0.037238,0.037238,1.0,8
block_cont_r10__cross_stall_occ_r2,cross,block_cont_r10,cross_stall_occ_r2,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.085288,0.049373,0.049373,1.0,8
block_cont_r10__cross_stall_occ_r3,cross,block_cont_r10,cross_stall_occ_r3,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.024037,0.015154,0.015154,1.0,8
block_cont_r10__cross_stall_occ_r4,cross,block_cont_r10,cross_stall_occ_r4,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.059801,0.034577,0.034577,1.0,8
block_cont_r10__cross_stall_occ_r5,cross,block_cont_r10,cross_stall_occ_r5,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.053376,0.029723,0.029723,1.0,8
block_cont_r10__cross_stall_occ_r6,cross,block_cont_r10,cross_stall_occ_r6,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.064782,0.037315,0.037315,1.0,8
block_cont_r10__cross_stall_occ_r7,cross,block_cont_r10,cross_stall_occ_r7,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.071312,0.045421,0.045421,1.0,8
block_cont_r10__cross_stall_occ_r8,cross,block_cont_r10,cross_stall_occ_r8,block_or_occupancy,cross,block_cont,cross_stall_occ,0,1.0,0.081857,0.047608,0.047608,1.0,8
block_cont_r10__cross_stall_occ_r9,cross,block_cont_r10,cross_stall_occ_r9,block_or_occupancy,cross,block_cont,cross_stall_occ,0,0.0,0.031779,0.011235,0.011235,1.0,8
block_cont_r10__cross_stall_r1,cross,block_cont_r10,cross_stall_r1,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.329986,0.278766,0.278766,1.0,8
block_cont_r10__cross_stall_r10,cross,block_cont_r10,cross_stall_r10,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.32535,0.274322,0.274322,1.0,8
block_cont_r10__cross_stall_r11,cross,block_cont_r10,cross_stall_r11,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.313174,0.24179,0.24179,1.0,8
block_cont_r10__cross_stall_r12,cross,block_cont_r10,cross_stall_r12,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.318639,0.263357,0.263357,1.0,8
block_cont_r10__cross_stall_r2,cross,block_cont_r10,cross_stall_r2,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.340033,0.285095,0.285095,1.0,8
block_cont_r10__cross_stall_r3,cross,block_cont_r10,cross_stall_r3,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.315864,0.264192,0.264192,1.0,8
block_cont_r10__cross_stall_r4,cross,block_cont_r10,cross_stall_r4,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.329051,0.276981,0.276981,1.0,8
block_cont_r10__cross_stall_r5,cross,block_cont_r10,cross_stall_r5,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.294619,0.234962,0.234962,1.0,8
block_cont_r10__cross_stall_r6,cross,block_cont_r10,cross_stall_r6,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.322585,0.270263,0.270263,1.0,8
block_cont_r10__cross_stall_r7,cross,block_cont_r10,cross_stall_r7,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.325695,0.275967,0.275967,1.0,8
block_cont_r10__cross_stall_r8,cross,block_cont_r10,cross_stall_r8,block_or_occupancy,cross,block_cont,cross_stall,0,1.0,0.336365,0.282991,0.282991,1.0,8
block_cont_r10__cross_stall_r9,cross,block_cont_r10,cross_stall_r9,block_or_occupancy,cross,block_cont,cross_stall,0,0.0,0.313761,0.260139,0.260139,1.0,8
block_cont_r10__lead_cont_r1,cross,block_cont_r10,lead_cont_r1,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.084225,0.048804,0.048804,1.0,8
block_cont_r10__lead_cont_r10,cross,block_cont_r10,lead_cont_r10,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.095223,0.05502,0.05502,1.0,8
block_cont_r10__lead_cont_r11,cross,block_cont_r10,lead_cont_r11,block_or_occupancy,lead,block_cont,lead_cont,0,0.0,0.052375,0.031499,0.031499,1.0,8
block_cont_r10__lead_cont_r12,cross,block_cont_r10,lead_cont_r12,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.104302,0.056287,0.056287,1.0,8
block_cont_r10__lead_cont_r2,cross,block_cont_r10,lead_cont_r2,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.108288,0.061791,0.061791,1.0,8
block_cont_r10__lead_cont_r3,cross,block_cont_r10,lead_cont_r3,block_or_occupancy,lead,block_cont,lead_cont,0,0.0,0.054213,0.032529,0.032529,1.0,8
block_cont_r10__lead_cont_r4,cross,block_cont_r10,lead_cont_r4,block_or_occupancy,lead,block_cont,lead_cont,0,0.0,0.077825,0.046887,0.046887,1.0,8
block_cont_r10__lead_cont_r5,cross,block_cont_r10,lead_cont_r5,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.097692,0.056214,0.056214,1.0,8
block_cont_r10__lead_cont_r6,cross,block_cont_r10,lead_cont_r6,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.118738,0.065644,0.065644,1.0,8
block_cont_r10__lead_cont_r7,cross,block_cont_r10,lead_cont_r7,block_or_occupancy,lead,block_cont,lead_cont,0,1.0,0.104475,0.056312,0.056312,1.0,8
block_cont_r10__lead_cont_r8,cross,block_cont_r10,lead_cont_r8,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.094677,0.055003,0.055003,1.0,8
block_cont_r10__lead_cont_r9,cross,block_cont_r10,lead_cont_r9,block_or_occupancy,lead,block_cont,lead_cont,0,2.0,0.084985,0.047359,0.047359,1.0,8
block_cont_r10__lead_nec_r1,cross,block_cont_r10,lead_nec_r1,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.347891,0.289453,0.289453,1.0,8
block_cont_r10__lead_nec_r10,cross,block_cont_r10,lead_nec_r10,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.356077,0.291034,0.291034,1.0,8
block_cont_r10__lead_nec_r11,cross,block_cont_r10,lead_nec_r11,block_or_occupancy,lead,block_cont,lead_nec,0,0.0,0.352289,0.290993,0.290993,1.0,8
block_cont_r10__lead_nec_r12,cross,block_cont_r10,lead_nec_r12,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.369756,0.299763,0.299763,1.0,8
block_cont_r10__lead_nec_r2,cross,block_cont_r10,lead_nec_r2,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.37196,0.302442,0.302442,1.0,8
block_cont_r10__lead_nec_r3,cross,block_cont_r10,lead_nec_r3,block_or_occupancy,lead,block_cont,lead_nec,0,0.0,0.354134,0.292024,0.292024,1.0,8
block_cont_r10__lead_nec_r4,cross,block_cont_r10,lead_nec_r4,block_or_occupancy,lead,block_cont,lead_nec,0,0.0,0.367399,0.299218,0.299218,1.0,8
block_cont_r10__lead_nec_r5,cross,block_cont_r10,lead_nec_r5,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.352246,0.290035,0.290035,1.0,8
block_cont_r10__lead_nec_r6,cross,block_cont_r10,lead_nec_r6,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.373288,0.301862,0.301862,1.0,8
block_cont_r10__lead_nec_r7,cross,block_cont_r10,lead_nec_r7,block_or_occupancy,lead,block_cont,lead_nec,0,1.0,0.369929,0.299789,0.299789,1.0,8
block_cont_r10__lead_nec_r8,cross,block_cont_r10,lead_nec_r8,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.355485,0.290983,0.290983,1.0,8
block_cont_r10__lead_nec_r9,cross,block_cont_r10,lead_nec_r9,block_or_occupancy,lead,block_cont,lead_nec,0,2.0,0.360834,0.293679,0.293679,1.0,8
block_cont_r10__lead_opt_r1,cross,block_cont_r10,lead_opt_r1,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.361063,0.298839,0.298839,1.0,8
block_cont_r10__lead_opt_r10,cross,block_cont_r10,lead_opt_r10,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.347768,0.289514,0.289514,1.0,8
block_cont_r10__lead_opt_r11,cross,block_cont_r10,lead_opt_r11,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.387451,0.312002,0.312002,1.0,8
block_cont_r10__lead_opt_r12,cross,block_cont_r10,lead_opt_r12,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.375423,0.305569,0.305569,1.0,8
block_cont_r10__lead_opt_r2,cross,block_cont_r10,lead_opt_r2,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.377557,0.307337,0.307337,1.0,8
block_cont_r10__lead_opt_r3,cross,block_cont_r10,lead_opt_r3,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.350586,0.292033,0.292033,1.0,8
block_cont_r10__lead_opt_r4,cross,block_cont_r10,lead_opt_r4,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.375291,0.305904,0.305904,1.0,8
block_cont_r10__lead_opt_r5,cross,block_cont_r10,lead_opt_r5,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.345789,0.287524,0.287524,1.0,8
block_cont_r10__lead_opt_r6,cross,block_cont_r10,lead_opt_r6,block_or_occupancy,lead,block_cont,lead_opt,0,1.0,0.357857,0.295912,0.295912,1.0,8
block_cont_r10__lead_opt_r7,cross,block_cont_r10,lead_opt_r7,block_or_occupancy,lead,block_cont,lead_opt,0,2.0,0.347806,0.281136,0.281136,1.0,8
block_cont_r10__lead_opt_r8,cross,block_cont_r10,lead_opt_r8,block_or_occupancy,lead,block_cont,lead_opt,0,2.0,0.336206,0.267486,0.267486,1.0,8
block_cont_r10__lead_opt_r9,cross,block_cont_r10,lead_opt_r9,block_or_occupancy,lead,block_cont,lead_opt,0,0.0,0.345892,0.288857,0.288857,1.0,8
block_cont_r11__cross_clear_r1,cross,block_cont_r11,cross_clear_r1,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.363368,0.323697,0.323697,1.0,8
block_cont_r11__cross_clear_r10,cross,block_cont_r11,cross_clear_r10,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.122834,0.106956,0.106956,1.0,8
block_cont_r11__cross_clear_r11,cross,block_cont_r11,cross_clear_r11,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.381702,0.283446,0.283446,1.0,8
block_cont_r11__cross_clear_r12,cross,block_cont_r11,cross_clear_r12,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.240071,0.225286,0.225286,1.0,8
block_cont_r11__cross_clear_r2,cross,block_cont_r11,cross_clear_r2,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.323372,0.31053,0.31053,1.0,8
block_cont_r11__cross_clear_r3,cross,block_cont_r11,cross_clear_r3,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.408848,0.338959,0.338959,1.0,8
block_cont_r11__cross_clear_r4,cross,block_cont_r11,cross_clear_r4,block_or_occupancy,cross,block_cont,cross_clear,0,2.0,0.366286,0.325068,0.325068,1.0,8
block_cont_r11__cross_clear_r5,cross,block_cont_r11,cross_clear_r5,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.324443,0.239388,0.239388,1.0,8
block_cont_r11__cross_clear_r6,cross,block_cont_r11,cross_clear_r6,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.233747,0.213873,0.213873,1.0,8
block_cont_r11__cross_clear_r7,cross,block_cont_r11,cross_clear_r7,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.382444,0.318921,0.318921,1.0,8
block_cont_r11__cross_clear_r8,cross,block_cont_r11,cross_clear_r8,block_or_occupancy,cross,block_cont,cross_clear,0,1.0,0.316343,0.285275,0.285275,1.0,8
block_cont_r11__cross_clear_r9,cross,block_cont_r11,cross_clear_r9,block_or_occupancy,cross,block_cont,cross_clear,0,0.0,0.302281,0.206671,0.206671,1.0,8
block_cont_r11__cross_stall_occ_r1,cross,block_cont_r11,cross_stall_occ_r1,block_or_occupancy,cross,block_cont,cross_stall_occ,0,2.0,0.090457,0.071532,0.071532,1.0,8
