pair_id,pair_type,state_i,state_j,probe_action,d0_mean,d1_action,feasibility_agree,both_valid,both_infeasible,one_valid
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U0,0.352591,0.420714,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U1,0.352591,0.392976,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U2,0.352591,0.359158,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U3,0.352591,0.39532,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U4,0.352591,0.2125,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U5,0.352591,0.2125,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U6,0.352591,0.207726,1,1,0,0
block_cont_r1__cross_clear_r1,cross,block_cont_r1,cross_clear_r1,U7,0.352591,0.185097,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U0,0.126214,0.307995,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U1,0.126214,0.183787,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U2,0.126214,0.065312,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U3,0.126214,0.057455,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U4,0.126214,0.173138,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U5,0.126214,0.103783,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U6,0.126214,0.029383,1,1,0,0
block_cont_r1__cross_clear_r10,cross,block_cont_r1,cross_clear_r10,U7,0.126214,0.0,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U0,0.371948,0.392002,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U1,0.371948,0.36166,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U2,0.371948,0.349765,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U3,0.371948,0.363717,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U4,0.371948,0.2125,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U5,0.371948,0.187269,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U6,0.371948,0.136249,1,1,0,0
block_cont_r1__cross_clear_r11,cross,block_cont_r1,cross_clear_r11,U7,0.371948,0.06353,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U0,0.229241,0.356632,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U1,0.229241,0.256591,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U2,0.229241,0.199227,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U3,0.229241,0.155787,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U4,0.229241,0.200301,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U5,0.229241,0.174537,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U6,0.229241,0.138439,1,1,0,0
block_cont_r1__cross_clear_r12,cross,block_cont_r1,cross_clear_r12,U7,0.229241,0.108989,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U0,0.312361,0.42219,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U1,0.312361,0.402893,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U2,0.312361,0.345761,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U3,0.312361,0.32553,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U4,0.312361,0.2125,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U5,0.312361,0.2125,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U6,0.312361,0.18901,1,1,0,0
block_cont_r1__cross_clear_r2,cross,block_cont_r1,cross_clear_r2,U7,0.312361,0.170265,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U0,0.397838,0.433728,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U1,0.397838,0.41742,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U2,0.397838,0.41226,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U3,0.397838,0.41092,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U4,0.397838,0.2125,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U5,0.397838,0.2125,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U6,0.397838,0.211928,1,1,0,0
block_cont_r1__cross_clear_r3,cross,block_cont_r1,cross_clear_r3,U7,0.397838,0.196827,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U0,0.355275,0.434675,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U1,0.355275,0.420177,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U2,0.355275,0.374676,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U3,0.355275,0.362609,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U4,0.355275,0.2125,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U5,0.355275,0.2125,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U6,0.355275,0.196158,1,1,0,0
block_cont_r1__cross_clear_r4,cross,block_cont_r1,cross_clear_r4,U7,0.355275,0.183664,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U0,0.316002,0.393024,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U1,0.316002,0.294158,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U2,0.316002,0.203203,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U3,0.316002,0.298633,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U4,0.316002,0.2125,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U5,0.316002,0.191416,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U6,0.316002,0.09468,1,1,0,0
block_cont_r1__cross_clear_r5,cross,block_cont_r1,cross_clear_r5,U7,0.316002,0.037752,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U0,0.223977,0.345588,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U1,0.223977,0.277991,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U2,0.223977,0.155782,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U3,0.223977,0.115714,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U4,0.223977,0.208007,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U5,0.223977,0.172947,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U6,0.223977,0.132701,1,1,0,0
block_cont_r1__cross_clear_r6,cross,block_cont_r1,cross_clear_r6,U7,0.223977,0.081504,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U0,0.371434,0.416783,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U1,0.371434,0.381641,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U2,0.371434,0.375537,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U3,0.371434,0.399852,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U4,0.371434,0.2125,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U5,0.371434,0.20783,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U6,0.371434,0.188739,1,1,0,0
block_cont_r1__cross_clear_r7,cross,block_cont_r1,cross_clear_r7,U7,0.371434,0.164898,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U0,0.305332,0.417233,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U1,0.305332,0.356174,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U2,0.305332,0.308692,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U3,0.305332,0.270967,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U4,0.305332,0.2125,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U5,0.305332,0.192168,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U6,0.305332,0.17102,1,1,0,0
block_cont_r1__cross_clear_r8,cross,block_cont_r1,cross_clear_r8,U7,0.305332,0.149855,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U0,0.291534,0.310999,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U1,0.291534,0.218805,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U2,0.291534,0.343823,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U3,0.291534,0.478432,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U4,0.291534,0.144707,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U5,0.291534,0.04331,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U6,0.291534,0.0,1,1,0,0
block_cont_r1__cross_clear_r9,cross,block_cont_r1,cross_clear_r9,U7,0.291534,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U0,0.053997,0.045631,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U1,0.053997,0.051686,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U2,0.053997,0.056976,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U3,0.053997,0.087345,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U4,0.053997,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U5,0.053997,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U6,0.053997,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r1,cross,block_cont_r1,cross_stall_occ_r1,U7,0.053997,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U0,0.101238,0.073124,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U1,0.101238,0.077372,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U2,0.101238,0.080152,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U3,0.101238,0.075204,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U4,0.101238,0.045798,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U5,0.101238,0.010857,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U6,0.101238,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r10,cross,block_cont_r1,cross_stall_occ_r10,U7,0.101238,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U0,0.038336,0.010761,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U1,0.038336,0.035845,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U2,0.038336,0.030898,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U3,0.038336,0.03425,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U4,0.038336,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U5,0.038336,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U6,0.038336,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r11,cross,block_cont_r1,cross_stall_occ_r11,U7,0.038336,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U0,0.067498,0.048142,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U1,0.067498,0.091475,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U2,0.067498,0.091971,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U3,0.067498,0.091192,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U4,0.067498,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U5,0.067498,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U6,0.067498,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r12,cross,block_cont_r1,cross_stall_occ_r12,U7,0.067498,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U0,0.067803,0.058188,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U1,0.067803,0.06604,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U2,0.067803,0.073751,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U3,0.067803,0.083136,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U4,0.067803,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U5,0.067803,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U6,0.067803,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r2,cross,block_cont_r1,cross_stall_occ_r2,U7,0.067803,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U0,0.089732,0.062165,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U1,0.089732,0.064133,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U2,0.089732,0.065786,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U3,0.089732,0.060137,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U4,0.089732,0.045798,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U5,0.089732,0.010857,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U6,0.089732,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r3,cross,block_cont_r1,cross_stall_occ_r3,U7,0.089732,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U0,0.12047,0.094977,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U1,0.12047,0.104651,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U2,0.12047,0.123592,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U3,0.12047,0.127505,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U4,0.12047,0.045798,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U5,0.12047,0.010857,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U6,0.12047,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r4,cross,block_cont_r1,cross_stall_occ_r4,U7,0.12047,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U0,0.057092,0.032057,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U1,0.057092,0.086684,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U2,0.057092,0.073201,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U3,0.057092,0.061685,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U4,0.057092,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U5,0.057092,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U6,0.057092,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r5,cross,block_cont_r1,cross_stall_occ_r5,U7,0.057092,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U0,0.068568,0.049493,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U1,0.068568,0.088134,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U2,0.068568,0.090081,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U3,0.068568,0.087983,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U4,0.068568,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U5,0.068568,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U6,0.068568,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r6,cross,block_cont_r1,cross_stall_occ_r6,U7,0.068568,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U0,0.057968,0.04624,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U1,0.057968,0.056183,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U2,0.057968,0.069295,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U3,0.057968,0.086531,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U4,0.057968,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U5,0.057968,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U6,0.057968,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r7,cross,block_cont_r1,cross_stall_occ_r7,U7,0.057968,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U0,0.064372,0.055217,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U1,0.064372,0.063084,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U2,0.064372,0.069874,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U3,0.064372,0.078823,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U4,0.064372,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U5,0.064372,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U6,0.064372,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r8,cross,block_cont_r1,cross_stall_occ_r8,U7,0.064372,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U0,0.073841,0.057231,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U1,0.073841,0.059052,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U2,0.073841,0.070846,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U3,0.073841,0.05463,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U4,0.073841,0.045798,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U5,0.073841,0.010857,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U6,0.073841,0.0,1,1,0,0
block_cont_r1__cross_stall_occ_r9,cross,block_cont_r1,cross_stall_occ_r9,U7,0.073841,0.0,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U0,0.365982,0.390317,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U1,0.365982,0.373789,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U2,0.365982,0.375791,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U3,0.365982,0.394566,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U4,0.365982,0.2125,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U5,0.365982,0.2125,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U6,0.365982,0.2125,1,1,0,0
block_cont_r1__cross_stall_r1,cross,block_cont_r1,cross_stall_r1,U7,0.365982,0.2125,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U0,0.361347,0.38278,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U1,0.361347,0.364347,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U2,0.361347,0.368277,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U3,0.361347,0.383505,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U4,0.361347,0.2125,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U5,0.361347,0.2125,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U6,0.361347,0.2125,1,1,0,0
block_cont_r1__cross_stall_r10,cross,block_cont_r1,cross_stall_r10,U7,0.361347,0.2125,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U0,0.335235,0.358362,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U1,0.335235,0.323934,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U2,0.335235,0.265718,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U3,0.335235,0.177351,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U4,0.335235,0.2125,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U5,0.335235,0.2125,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U6,0.335235,0.2125,1,1,0,0
block_cont_r1__cross_stall_r11,cross,block_cont_r1,cross_stall_r11,U7,0.335235,0.2125,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U0,0.354635,0.372444,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U1,0.354635,0.352579,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U2,0.354635,0.352113,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U3,0.354635,0.334054,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U4,0.354635,0.2125,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U5,0.354635,0.2125,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U6,0.354635,0.2125,1,1,0,0
block_cont_r1__cross_stall_r12,cross,block_cont_r1,cross_stall_r12,U7,0.354635,0.2125,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U0,0.37603,0.400432,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U1,0.37603,0.38479,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U2,0.37603,0.38821,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U3,0.37603,0.411662,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U4,0.37603,0.2125,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U5,0.37603,0.2125,1,1,0,0
block_cont_r1__cross_stall_r2,cross,block_cont_r1,cross_stall_r2,U6,0.37603,0.2125,1,1,0,0
